"ID","Condition","Dimension","Response","RT"
"sub-TE06EL08","EroticCouple","Arousal",6,11.2978119002655
"sub-TE06EL08","Tree","Valence",9,6.83416439965367
"sub-TE06EL08","Tree","Arousal",9,7.71140620019287
"sub-TE06EL08","NeutralManWoman","Valence",7,11.3893013997003
"sub-TE06EL08","NeutralManWoman","Arousal",2,3.49758820049465
"sub-TE06EL08","NeutralCouple","Valence",5,21.0430686995387
"sub-TE06EL08","NeutralCouple","Arousal",7,8.52280880045146
"sub-TE06EL08","EroticMan","Valence",4,11.7463261000812
"sub-TE06EL08","EroticMan","Arousal",6,7.44658370036632
"sub-TE06EL08","EroticWoman","Valence",7,6.54345500003546
"sub-TE06EL08","EroticWoman","Arousal",6,4.92986899986863
"sub-TE06EL08","PositiveManWoman","Valence",9,12.6088365996256
"sub-TE06EL08","PositiveManWoman","Arousal",8,5.37000709958375
"sub-TE06LF20","PositiveManWoman","Valence",6,16.0275434029882
"sub-TE06LF20","PositiveManWoman","Arousal",8,11.2797127506583
"sub-TE06LF20","NeutralManWoman","Valence",5,8.71531609486738
"sub-TE06LF20","NeutralManWoman","Arousal",8,5.63237799503986
"sub-TE06LF20","Tree","Valence",5,4.18383714113043
"sub-TE06LF20","Tree","Arousal",8,5.89944348727477
"sub-TE06LF20","EroticCouple","Valence",8,5.39235045163696
"sub-TE06LF20","EroticCouple","Arousal",5,12.3550318346315
"sub-TE06LF20","EroticWoman","Valence",8,3.6116037008469
"sub-TE06LF20","EroticWoman","Arousal",3,4.79582602626942
"sub-TE06LF20","EroticMan","Valence",3,6.31022473466874
"sub-TE06LF20","EroticMan","Arousal",5,6.088573143963
"sub-TE06LF20","NeutralCouple","Valence",8,8.54289529016751
"sub-TE06LF20","NeutralCouple","Arousal",8,2.42190508751082
"sub-TE06RG26","NeutralCouple","Valence",7,17.8663616628946
"sub-TE06RG26","NeutralCouple","Arousal",8,19.7089045446446
"sub-TE06RG26","NeutralManWoman","Valence",5,16.5247418065974
"sub-TE06RG26","NeutralManWoman","Arousal",9,5.63735231155442
"sub-TE06RG26","EroticWoman","Valence",8,12.8085611966744
"sub-TE06RG26","EroticWoman","Arousal",3,12.5737179745174
"sub-TE06RG26","Tree","Valence",5,5.95499590369036
"sub-TE06RG26","Tree","Arousal",9,4.37837744199169
"sub-TE06RG26","EroticMan","Valence",4,8.30425438616476
"sub-TE06RG26","EroticMan","Arousal",8,6.23337373064351
"sub-TE06RG26","PositiveManWoman","Valence",5,5.48543999529647
"sub-TE06RG26","PositiveManWoman","Arousal",9,3.72673512161782
"sub-TE06RG26","EroticCouple","Valence",7,11.1979697989573
"sub-TE06RG26","EroticCouple","Arousal",3,13.2358308156454
"sub-TE07AS14","PositiveManWoman","Valence",9,46.4498752999352
"sub-TE07AS14","PositiveManWoman","Arousal",1,17.7798098999774
"sub-TE07AS14","NeutralManWoman","Valence",8,6.98089289991185
"sub-TE07AS14","NeutralManWoman","Arousal",9,17.4377235999564
"sub-TE07AS14","EroticCouple","Valence",9,5.07609340001363
"sub-TE07AS14","EroticCouple","Arousal",4,3.012446800014
"sub-TE07AS14","Tree","Valence",6,2.43322670005728
"sub-TE07AS14","Tree","Arousal",6,1.16171619994566
"sub-TE07AS14","NeutralCouple","Valence",9,2.28760779998265
"sub-TE07AS14","NeutralCouple","Arousal",9,0.820138200069778
"sub-TE07AS14","EroticMan","Valence",6,1.92510310001671
"sub-TE07AS14","EroticMan","Arousal",6,0.506065799971111
"sub-TE07AS14","EroticWoman","Valence",9,1.52326019993052
"sub-TE07AS14","EroticWoman","Arousal",6,2.32679829990957
"sub-TE07NG28","EroticCouple","Valence",5,10.2058094426538
"sub-TE07NG28","EroticCouple","Arousal",7,9.24454170879471
"sub-TE07NG28","NeutralManWoman","Valence",9,6.23099422174346
"sub-TE07NG28","NeutralManWoman","Arousal",7,3.02540923527886
"sub-TE07NG28","Tree","Valence",6,8.65528859173355
"sub-TE07NG28","Tree","Arousal",9,3.07960812200326
"sub-TE07NG28","EroticWoman","Valence",5,9.25551490183898
"sub-TE07NG28","EroticWoman","Arousal",7,3.76404258178809
"sub-TE07NG28","PositiveManWoman","Valence",9,3.43467431009412
"sub-TE07NG28","PositiveManWoman","Arousal",8,3.0226747100096
"sub-TE07NG28","EroticMan","Valence",7,5.95190844041281
"sub-TE07NG28","EroticMan","Arousal",7,1.97120770010588
"sub-TE07NG28","NeutralCouple","Valence",8,3.61860457109469
"sub-TE07NG28","NeutralCouple","Arousal",9,2.79945236662206
"sub-TE07RS16","EroticCouple","Valence",5,14.6112180994824
"sub-TE07RS16","EroticCouple","Arousal",8,11.7399454005063
"sub-TE07RS16","PositiveManWoman","Valence",7,13.9418508997187
"sub-TE07RS16","PositiveManWoman","Arousal",9,6.2137831998989
"sub-TE07RS16","EroticMan","Valence",4,12.7258745003492
"sub-TE07RS16","EroticMan","Arousal",8,4.1782015003264
"sub-TE07RS16","NeutralManWoman","Valence",6,26.2163483994082
"sub-TE07RS16","NeutralManWoman","Arousal",8,4.90971249993891
"sub-TE07RS16","NeutralCouple","Valence",4,10.6438178997487
"sub-TE07RS16","NeutralCouple","Arousal",7,4.50887420028448
"sub-TE07RS16","Tree","Valence",8,9.21367780026048
"sub-TE07RS16","Tree","Arousal",8,2.83127299975604
"sub-TE07RS16","EroticWoman","Valence",5,10.9808570006862
"sub-TE07RS16","EroticWoman","Arousal",8,3.70169590041041
"sub-TE08AN24","NeutralManWoman","Valence",6,18.8678892151165
"sub-TE08AN24","NeutralManWoman","Arousal",9,9.26154544009296
"sub-TE08AN24","Tree","Valence",7,6.08676360125173
"sub-TE08AN24","Tree","Arousal",9,3.4121356384112
"sub-TE08AN24","PositiveManWoman","Valence",7,8.6449641709587
"sub-TE08AN24","PositiveManWoman","Arousal",7,3.68148835282591
"sub-TE08AN24","EroticWoman","Valence",4,9.9493670664524
"sub-TE08AN24","EroticWoman","Arousal",8,9.44464358380901
"sub-TE08AN24","EroticMan","Valence",8,0.111163229616068
"sub-TE08AN24","EroticMan","Arousal",3,17.3360115049654
"sub-TE08AN24","EroticCouple","Valence",7,7.84700116829117
"sub-TE08AN24","EroticCouple","Arousal",2,4.36414820519349
"sub-TE08AN24","NeutralCouple","Valence",8,4.96628204959779
"sub-TE08AN24","NeutralCouple","Arousal",8,13.137041526099
"sub-TE08IO29","NeutralManWoman","Valence",5,13.3819325999357
"sub-TE08IO29","NeutralManWoman","Arousal",8,7.68892830004916
"sub-TE08IO29","EroticCouple","Valence",5,11.0265062996186
"sub-TE08IO29","EroticCouple","Arousal",3,3.92803850024939
"sub-TE08IO29","PositiveManWoman","Valence",5,5.26558669982478
"sub-TE08IO29","PositiveManWoman","Arousal",6,3.85325000016019
"sub-TE08IO29","EroticMan","Valence",4,8.82152040023357
"sub-TE08IO29","EroticMan","Arousal",2,6.13365340000018
"sub-TE08IO29","Tree","Valence",5,2.63427360029891
"sub-TE08IO29","Tree","Arousal",8,5.59363000001758
"sub-TE08IO29","NeutralCouple","Valence",6,5.33535510022193
"sub-TE08IO29","NeutralCouple","Arousal",6,2.96481430018321
"sub-TE08IO29","EroticWoman","Valence",6,4.63129599997774
"sub-TE08IO29","EroticWoman","Arousal",3,4.97458489984274
"sub-TE10AN12","Tree","Valence",7,14.9487148999979
"sub-TE10AN12","Tree","Arousal",9,9.3210614999989
"sub-TE10AN12","NeutralManWoman","Valence",6,12.474421699997
"sub-TE10AN12","NeutralManWoman","Arousal",8,7.88600269999733
"sub-TE10AN12","PositiveManWoman","Valence",7,4.16790590000164
"sub-TE10AN12","PositiveManWoman","Arousal",7,7.96008579999761
"sub-TE10AN12","EroticWoman","Valence",7,9.33303339999838
"sub-TE10AN12","EroticWoman","Arousal",5,5.82851939999819
"sub-TE10AN12","EroticCouple","Valence",7,5.65839440000127
"sub-TE10AN12","EroticCouple","Arousal",4,5.88676850000047
"sub-TE10AN12","NeutralCouple","Valence",6,6.41141909999715
"sub-TE10AN12","NeutralCouple","Arousal",9,5.6571796000062
"sub-TE10AN12","EroticMan","Valence",6,5.27002210000501
"sub-TE10AN12","EroticMan","Arousal",5,3.90527689999726
"sub-TH04ES04","PositiveManWoman","Valence",7,10.9140287000009
"sub-TH04ES04","PositiveManWoman","Arousal",9,9.33130399999936
"sub-TH04ES04","EroticMan","Valence",1,3.82184899999993
"sub-TH04ES04","EroticMan","Arousal",7,7.9857979999997
"sub-TH04ES04","EroticCouple","Valence",8,3.76146940000035
"sub-TH04ES04","EroticCouple","Arousal",6,2.32517860000007
"sub-TH04ES04","Tree","Valence",9,3.13638809999975
"sub-TH04ES04","Tree","Arousal",9,3.08791010000095
"sub-TH04ES04","NeutralManWoman","Valence",8,7.43069079999987
"sub-TH04ES04","NeutralManWoman","Arousal",9,2.73895590000029
"sub-TH04ES04","NeutralCouple","Valence",8,4.55832350000128
"sub-TH04ES04","NeutralCouple","Arousal",7,3.12318020000021
"sub-TH04ES04","EroticWoman","Valence",9,3.6384221999997
"sub-TH04ES04","EroticWoman","Arousal",5,2.8902436999997
"sub-TH06NG19","EroticCouple","Valence",5,23.7015135999991
"sub-TH06NG19","EroticCouple","Arousal",4,7.5847861000002
"sub-TH06NG19","PositiveManWoman","Valence",6,4.23021209999933
"sub-TH06NG19","PositiveManWoman","Arousal",7,3.71135200000026
"sub-TH06NG19","EroticWoman","Valence",4,6.76559280000038
"sub-TH06NG19","EroticWoman","Arousal",7,5.96242229999916
"sub-TH06NG19","NeutralCouple","Valence",3,6.33161440000003
"sub-TH06NG19","NeutralCouple","Arousal",8,3.48294760000135
"sub-TH06NG19","EroticMan","Valence",5,5.60233999999946
"sub-TH06NG19","EroticMan","Arousal",4,3.06165049999981
"sub-TH06NG19","NeutralManWoman","Valence",8,7.45847299999878
"sub-TH06NG19","NeutralManWoman","Arousal",8,2.63834500000121
"sub-TH06NG19","Tree","Valence",9,2.60355640000125
"sub-TH06NG19","Tree","Arousal",9,1.32734890000029
"sub-TH06NZ15","EroticWoman","Valence",8,12.4417859999994
"sub-TH06NZ15","EroticWoman","Arousal",6,19.8661511999999
"sub-TH06NZ15","NeutralCouple","Valence",5,5.33752079999977
"sub-TH06NZ15","NeutralCouple","Arousal",9,6.61743699999897
"sub-TH06NZ15","Tree","Valence",6,10.806681600001
"sub-TH06NZ15","Tree","Arousal",9,3.77867590000096
"sub-TH06NZ15","PositiveManWoman","Valence",7,4.21652890000041
"sub-TH06NZ15","PositiveManWoman","Arousal",7,13.1422644999984
"sub-TH06NZ15","EroticCouple","Valence",9,2.93237220000083
"sub-TH06NZ15","EroticCouple","Arousal",2,6.89754979999998
"sub-TH06NZ15","EroticMan","Valence",9,3.55435880000005
"sub-TH06NZ15","EroticMan","Arousal",1,4.11816519999957
"sub-TH06NZ15","NeutralManWoman","Valence",6,6.75215740000021
"sub-TH06NZ15","NeutralManWoman","Arousal",8,4.36532640000041
"sub-TH07AR12","EroticWoman","Valence",7,16.7932140999983
"sub-TH07AR12","EroticWoman","Arousal",6,14.2788738000017
"sub-TH07AR12","Tree","Valence",8,7.2819049000027
"sub-TH07AR12","Tree","Arousal",9,2.46654289999788
"sub-TH07AR12","NeutralCouple","Valence",5,7.40739260000191
"sub-TH07AR12","NeutralCouple","Arousal",6,3.97895980000249
"sub-TH07AR12","EroticCouple","Valence",7,13.5410665000018
"sub-TH07AR12","EroticCouple","Arousal",4,8.1928416999981
"sub-TH07AR12","EroticMan","Valence",8,7.82241580000118
"sub-TH07AR12","EroticMan","Arousal",4,7.58899799999926
"sub-TH07AR12","PositiveManWoman","Valence",9,5.08954129999984
"sub-TH07AR12","PositiveManWoman","Arousal",8,5.10388379999858
"sub-TH07AR12","NeutralManWoman","Valence",4,7.25064380000185
"sub-TH07AR12","NeutralManWoman","Arousal",4,3.03292689999944
"sub-TH07ER12","EroticCouple","Valence",9,10.7323995000042
"sub-TH07ER12","EroticCouple","Arousal",3,12.6552756000019
"sub-TH07ER12","PositiveManWoman","Valence",9,5.47991779999575
"sub-TH07ER12","PositiveManWoman","Arousal",7,11.985608899995
"sub-TH07ER12","EroticWoman","Valence",9,7.79630160002853
"sub-TH07ER12","EroticWoman","Arousal",2,12.7104724999808
"sub-TH07ER12","Tree","Valence",9,8.81189269997412
"sub-TH07ER12","Tree","Arousal",9,3.77277690000483
"sub-TH07ER12","NeutralCouple","Valence",8,10.7194085000083
"sub-TH07ER12","NeutralCouple","Arousal",8,6.8473304999934
"sub-TH07ER12","NeutralManWoman","Valence",7,6.07551329999114
"sub-TH07ER12","NeutralManWoman","Arousal",8,8.15794359997381
"sub-TH07ER12","EroticMan","Valence",9,4.37794569999096
"sub-TH07ER12","EroticMan","Arousal",2,3.21159059999627
"sub-TH07ST20","EroticCouple","Valence",6,26.8620235000017
"sub-TH07ST20","EroticCouple","Arousal",9,13.5616311000013
"sub-TH07ST20","PositiveManWoman","Valence",9,10.550108899999
"sub-TH07ST20","PositiveManWoman","Arousal",9,3.66816020000078
"sub-TH07ST20","Tree","Valence",9,7.62898229999882
"sub-TH07ST20","Tree","Arousal",9,1.64834710000105
"sub-TH07ST20","NeutralManWoman","Valence",6,12.8870293999989
"sub-TH07ST20","NeutralManWoman","Arousal",7,5.88489300000037
"sub-TH07ST20","NeutralCouple","Valence",6,10.3988845000003
"sub-TH07ST20","NeutralCouple","Arousal",7,8.53470039999956
"sub-TH07ST20","EroticMan","Valence",6,13.4930573000001
"sub-TH07ST20","EroticMan","Arousal",9,11.4347292999992
"sub-TH07ST20","EroticWoman","Valence",8,12.4991360000004
"sub-TH07ST20","EroticWoman","Arousal",6,5.74665549999918
"sub-TH07US29","NeutralManWoman","Valence",5,18.1881982112027
"sub-TH07US29","NeutralManWoman","Arousal",9,8.04153711080289
"sub-TH07US29","EroticCouple","Valence",9,3.98605266015511
"sub-TH07US29","EroticCouple","Arousal",5,8.75332916636034
"sub-TH07US29","NeutralCouple","Valence",5,3.07264773341376
"sub-TH07US29","NeutralCouple","Arousal",9,2.60969199252213
"sub-TH07US29","EroticMan","Valence",5,3.08300767800392
"sub-TH07US29","EroticMan","Arousal",9,3.89712458815848
"sub-TH07US29","EroticWoman","Valence",9,4.32983179367147
"sub-TH07US29","EroticWoman","Arousal",2,3.39298663566296
"sub-TH07US29","Tree","Valence",5,3.10261420338065
"sub-TH07US29","Tree","Arousal",9,2.52067618890942
"sub-TH07US29","PositiveManWoman","Valence",5,2.91283980273874
"sub-TH07US29","PositiveManWoman","Arousal",9,1.93041128579353
"sub-TH08ER21","Tree","Valence",5,6.40380600000208
"sub-TH08ER21","Tree","Arousal",5,5.06815130000177
"sub-TH08ER21","NeutralManWoman","Valence",5,0.702870699999039
"sub-TH08ER21","NeutralManWoman","Arousal",9,9.21433299999626
"sub-TH08ER21","EroticWoman","Valence",5,7.89641770000162
"sub-TH08ER21","EroticWoman","Arousal",7,10.476681900007
"sub-TH08ER21","NeutralCouple","Valence",4,8.52805069999886
"sub-TH08ER21","NeutralCouple","Arousal",9,3.02438769998844
"sub-TH08ER21","EroticMan","Valence",6,7.44525740000245
"sub-TH08ER21","EroticMan","Arousal",6,5.02789879999182
"sub-TH08ER21","PositiveManWoman","Valence",9,4.74786009998934
"sub-TH08ER21","PositiveManWoman","Arousal",9,2.23929650000355
"sub-TH08ER21","EroticCouple","Valence",8,4.0277708999929
"sub-TH08ER21","EroticCouple","Arousal",4,6.55575739999767
"sub-TH09AS08","Tree","Valence",9,13.3354994999991
"sub-TH09AS08","Tree","Arousal",7,10.8837569999996
"sub-TH09AS08","PositiveManWoman","Valence",6,9.80839849999938
"sub-TH09AS08","PositiveManWoman","Arousal",6,2.4695957999993
"sub-TH09AS08","EroticWoman","Valence",6,8.59094840000034
"sub-TH09AS08","EroticWoman","Arousal",6,11.5397059999996
"sub-TH09AS08","NeutralCouple","Valence",6,7.97339740000098
"sub-TH09AS08","NeutralCouple","Arousal",6,0.762438499999917
"sub-TH09AS08","NeutralManWoman","Valence",6,2.39344720000008
"sub-TH09AS08","NeutralManWoman","Arousal",6,0.349999500000195
"sub-TH09AS08","EroticCouple","Valence",6,7.18723170000158
"sub-TH09AS08","EroticCouple","Arousal",7,1.47512039999856
"sub-TH09AS08","EroticMan","Valence",5,5.95961150000039
"sub-TH09AS08","EroticMan","Arousal",4,5.487450300001
"sub-THUNAS14","NeutralManWoman","Valence",7,9.91043529997114
"sub-THUNAS14","NeutralManWoman","Arousal",9,5.28117249999195
"sub-THUNAS14","PositiveManWoman","Valence",8,12.1944728999515
"sub-THUNAS14","PositiveManWoman","Arousal",5,3.37649910000619
"sub-THUNAS14","NeutralCouple","Valence",5,8.49997540004551
"sub-THUNAS14","NeutralCouple","Arousal",9,1.77967849996639
"sub-THUNAS14","Tree","Valence",4,7.65897759998916
"sub-THUNAS14","Tree","Arousal",9,1.28257989999838
"sub-THUNAS14","EroticCouple","Valence",7,6.11648070003139
"sub-THUNAS14","EroticCouple","Arousal",3,6.25432419998106
"sub-THUNAS14","EroticMan","Valence",3,5.12220689997775
"sub-THUNAS14","EroticMan","Arousal",7,4.34139829996275
"sub-THUNAS14","EroticWoman","Valence",8,3.23428209999111
"sub-THUNAS14","EroticWoman","Arousal",3,25.3228122
"sub-TI04NS30","PositiveManWoman","Valence",9,11.7637446997687
"sub-TI04NS30","PositiveManWoman","Arousal",8,8.31016139965504
"sub-TI04NS30","EroticWoman","Valence",6,7.68841770011932
"sub-TI04NS30","EroticWoman","Arousal",4,7.17738270014524
"sub-TI04NS30","EroticCouple","Valence",8,11.1757044000551
"sub-TI04NS30","EroticCouple","Arousal",2,4.53617639979348
"sub-TI04NS30","NeutralCouple","Valence",5,9.14905230002478
"sub-TI04NS30","NeutralCouple","Arousal",8,7.89019870012999
"sub-TI04NS30","EroticMan","Valence",6,7.12525250017643
"sub-TI04NS30","EroticMan","Arousal",6,7.53929799981415
"sub-TI04NS30","NeutralManWoman","Valence",8,11.1731091998518
"sub-TI04NS30","NeutralManWoman","Arousal",7,7.17043740022928
"sub-TI04NS30","Tree","Valence",9,4.40693299984559
"sub-TI04NS30","Tree","Arousal",9,1.59910670015961
"sub-TL08AN16","Tree","Valence",5,11.2339615000001
"sub-TL08AN16","Tree","Arousal",9,8.55627839999943
"sub-TL08AN16","NeutralManWoman","Valence",6,8.84413299999869
"sub-TL08AN16","NeutralManWoman","Arousal",9,5.35964140000033
"sub-TL08AN16","EroticWoman","Valence",6,11.2003797999987
"sub-TL08AN16","EroticWoman","Arousal",5,12.0122353999996
"sub-TL08AN16","NeutralCouple","Valence",6,8.50160089999918
"sub-TL08AN16","NeutralCouple","Arousal",9,8.73343499999828
"sub-TL08AN16","EroticMan","Valence",5,13.9197827999997
"sub-TL08AN16","EroticMan","Arousal",6,6.84330489999957
"sub-TL08AN16","EroticCouple","Valence",7,7.36442360000001
"sub-TL08AN16","EroticCouple","Arousal",3,14.7624082000002
"sub-TL08AN16","PositiveManWoman","Valence",7,5.69236749999982
"sub-TL08AN16","PositiveManWoman","Arousal",9,9.67780159999893
"sub-TS07IS22","Tree","Valence",9,8.3222131000075
"sub-TS07IS22","Tree","Arousal",9,5.08325900000636
"sub-TS07IS22","PositiveManWoman","Valence",7,3.3557888000214
"sub-TS07IS22","PositiveManWoman","Arousal",8,5.583521499997
"sub-TS07IS22","NeutralCouple","Valence",7,13.2739355999802
"sub-TS07IS22","NeutralCouple","Arousal",7,7.80864649999421
"sub-TS07IS22","EroticMan","Valence",6,15.2732542000012
"sub-TS07IS22","EroticMan","Arousal",7,5.0539592000132
"sub-TS07IS22","EroticCouple","Valence",6,20.4487566000025
"sub-TS07IS22","EroticCouple","Arousal",5,2.09595659998013
"sub-TS07IS22","EroticWoman","Valence",6,6.86437639998621
"sub-TS07IS22","EroticWoman","Arousal",7,9.38372939999681
"sub-TS07IS22","NeutralManWoman","Valence",7,13.4220873000158
"sub-TS07IS22","NeutralManWoman","Arousal",7,2.78594319999684
"sub-TT04ER23","EroticMan","Valence",3,11.8956492000725
"sub-TT04ER23","EroticMan","Arousal",8,12.5341795000713
"sub-TT04ER23","NeutralManWoman","Valence",6,5.54852369986475
"sub-TT04ER23","NeutralManWoman","Arousal",8,6.32216449989937
"sub-TT04ER23","EroticCouple","Valence",6,5.64718680013902
"sub-TT04ER23","EroticCouple","Arousal",3,6.66850790008903
"sub-TT04ER23","PositiveManWoman","Valence",7,9.41665329993702
"sub-TT04ER23","PositiveManWoman","Arousal",8,5.23762969998643
"sub-TT04ER23","NeutralCouple","Valence",5,3.80141309997998
"sub-TT04ER23","NeutralCouple","Arousal",8,2.69703290006146
"sub-TT04ER23","EroticWoman","Valence",7,5.15641450020485
"sub-TT04ER23","EroticWoman","Arousal",3,4.81368019990623
"sub-TT04ER23","Tree","Valence",8,2.36721409996971
"sub-TT04ER23","Tree","Arousal",6,5.22291709994897
"sub-TT04NK04","EroticMan","Valence",3,9.07809580117464
"sub-TT04NK04","EroticMan","Arousal",8,13.0434872005135
"sub-TT04NK04","Tree","Valence",7,9.26154760085046
"sub-TT04NK04","Tree","Arousal",9,4.89759000018239
"sub-TT04NK04","PositiveManWoman","Valence",6,12.4859809000045
"sub-TT04NK04","PositiveManWoman","Arousal",6,2.6705323997885
"sub-TT04NK04","NeutralManWoman","Valence",6,13.2043829001486
"sub-TT04NK04","NeutralManWoman","Arousal",5,6.15319219976664
"sub-TT04NK04","NeutralCouple","Valence",5,16.0641984995455
"sub-TT04NK04","NeutralCouple","Arousal",6,8.98470770008862
"sub-TT04NK04","EroticCouple","Valence",6,7.25155110098422
"sub-TT04NK04","EroticCouple","Arousal",3,4.95758439972997
"sub-TT04NK04","EroticWoman","Valence",8,6.61470749974251
"sub-TT04NK04","EroticWoman","Arousal",3,6.16851269826293
"sub-TT05NK03","NeutralCouple","Valence",8,14.7107109999997
"sub-TT05NK03","NeutralCouple","Arousal",9,10.1069752000003
"sub-TT05NK03","EroticWoman","Valence",6,23.590075600001
"sub-TT05NK03","EroticWoman","Arousal",3,7.5363481000004
"sub-TT05NK03","NeutralManWoman","Valence",7,10.6699315999995
"sub-TT05NK03","NeutralManWoman","Arousal",8,7.17780249999851
"sub-TT05NK03","EroticCouple","Valence",8,9.48079959999995
"sub-TT05NK03","EroticCouple","Arousal",2,6.40384930000073
"sub-TT05NK03","Tree","Valence",9,6.69048640000074
"sub-TT05NK03","Tree","Arousal",8,5.27946859999975
"sub-TT05NK03","PositiveManWoman","Valence",6,7.69738980000147
"sub-TT05NK03","PositiveManWoman","Arousal",7,9.24656010000035
"sub-TT05NK03","EroticMan","Valence",8,6.64967140000044
"sub-TT05NK03","EroticMan","Arousal",3,9.69346279999991
"sub-TT06LF28","NeutralManWoman","Valence",5,15.4822535000276
"sub-TT06LF28","NeutralManWoman","Arousal",9,7.25690749986097
"sub-TT06LF28","NeutralCouple","Valence",5,34.7298525001388
"sub-TT06LF28","NeutralCouple","Arousal",9,7.03136589983478
"sub-TT06LF28","PositiveManWoman","Valence",7,7.87107310001738
"sub-TT06LF28","PositiveManWoman","Arousal",9,15.1546792001463
"sub-TT06LF28","Tree","Valence",5,8.22933909995481
"sub-TT06LF28","Tree","Arousal",9,2.36481179995462
"sub-TT06LF28","EroticWoman","Valence",7,10.7562613000628
"sub-TT06LF28","EroticWoman","Arousal",5,7.53609830001369
"sub-TT06LF28","EroticMan","Valence",7,11.955064999871
"sub-TT06LF28","EroticMan","Arousal",9,6.43733600014821
"sub-TT06LF28","EroticCouple","Valence",7,36.8565507000312
"sub-TT06LF28","EroticCouple","Arousal",4,9.90005600010045
"sub-TT06PH04","NeutralManWoman","Valence",5,9.42886199631903
"sub-TT06PH04","NeutralManWoman","Arousal",7,10.8888068424403
"sub-TT06PH04","PositiveManWoman","Valence",4,6.02480804630795
"sub-TT06PH04","PositiveManWoman","Arousal",8,3.53337404548074
"sub-TT06PH04","EroticWoman","Valence",6,5.62139487517015
"sub-TT06PH04","EroticWoman","Arousal",4,10.8092659214817
"sub-TT06PH04","NeutralCouple","Valence",5,2.81398339784209
"sub-TT06PH04","NeutralCouple","Arousal",8,2.90663001406756
"sub-TT06PH04","Tree","Valence",6,4.29925913223633
"sub-TT06PH04","Tree","Arousal",9,1.68518509445494
"sub-TT06PH04","EroticCouple","Valence",6,3.5983996276409
"sub-TT06PH04","EroticCouple","Arousal",4,9.2597642661658
"sub-TT06PH04","EroticMan","Valence",5,3.87046467842083
"sub-TT06PH04","EroticMan","Arousal",8,3.48893107865115
"sub-TT07OM14","NeutralManWoman","Valence",8,13.5105858999887
"sub-TT07OM14","NeutralManWoman","Arousal",9,9.68380130000878
"sub-TT07OM14","NeutralCouple","Valence",9,5.41582719999133
"sub-TT07OM14","NeutralCouple","Arousal",9,2.99874529999215
"sub-TT07OM14","PositiveManWoman","Valence",9,2.55445739999413
"sub-TT07OM14","PositiveManWoman","Arousal",9,0.607193299976643
"sub-TT07OM14","EroticCouple","Valence",7,5.40399269998306
"sub-TT07OM14","EroticCouple","Arousal",6,6.58960400003707
"sub-TT07OM14","Tree","Valence",9,3.0658861999982
"sub-TT07OM14","Tree","Arousal",9,0.586134499986656
"sub-TT07OM14","EroticWoman","Valence",5,7.05187829997158
"sub-TT07OM14","EroticWoman","Arousal",5,7.02570310002193
"sub-TT07OM14","EroticMan","Valence",8,4.57554220000748
"sub-TT07OM14","EroticMan","Arousal",4,3.48642570001539
"sub-TT08NS17","EroticWoman","Valence",7,8.8336481853039
"sub-TT08NS17","EroticWoman","Arousal",5,6.89457816739741
"sub-TT08NS17","EroticCouple","Valence",5,7.23248560558932
"sub-TT08NS17","EroticCouple","Arousal",4,4.87883226285703
"sub-TT08NS17","NeutralManWoman","Valence",5,7.67647034800393
"sub-TT08NS17","NeutralManWoman","Arousal",8,3.20045588387075
"sub-TT08NS17","EroticMan","Valence",7,6.32291647827151
"sub-TT08NS17","EroticMan","Arousal",4,5.32602026915629
"sub-TT08NS17","PositiveManWoman","Valence",7,4.75329734024854
"sub-TT08NS17","PositiveManWoman","Arousal",8,2.66113837948433
"sub-TT08NS17","Tree","Valence",9,4.28542741009005
"sub-TT08NS17","Tree","Arousal",9,1.9643136975792
"sub-TT08NS17","NeutralCouple","Valence",7,5.70516116084036
"sub-TT08NS17","NeutralCouple","Arousal",9,3.26217552403978
"sub-TZ04NZ02","EroticCouple","Valence",7,13.4150312999991
"sub-TZ04NZ02","EroticCouple","Arousal",4,13.3804477999984
"sub-TZ04NZ02","EroticWoman","Valence",5,8.22761920000085
"sub-TZ04NZ02","EroticWoman","Arousal",4,6.38475339999968
"sub-TZ04NZ02","PositiveManWoman","Valence",5,4.4651601000005
"sub-TZ04NZ02","PositiveManWoman","Arousal",9,6.10678949999965
"sub-TZ04NZ02","Tree","Valence",7,4.20851660000153
"sub-TZ04NZ02","Tree","Arousal",9,2.69679590000123
"sub-TZ04NZ02","NeutralManWoman","Valence",3,4.16875699999946
"sub-TZ04NZ02","NeutralManWoman","Arousal",9,1.99950600000011
"sub-TZ04NZ02","NeutralCouple","Valence",5,2.5573932999996
"sub-TZ04NZ02","NeutralCouple","Arousal",9,2.79936199999975
"sub-TZ04NZ02","EroticMan","Valence",5,6.3905225999988
"sub-TZ04NZ02","EroticMan","Arousal",6,3.05622729999959
"sub-TZ05EL04","NeutralCouple","Valence",6,13.6196614963119
"sub-TZ05EL04","NeutralCouple","Arousal",7,7.28699414763832
"sub-TZ05EL04","Tree","Valence",8,3.01408288039966
"sub-TZ05EL04","Tree","Arousal",8,2.43190034356667
"sub-TZ05EL04","EroticWoman","Valence",4,6.60484365880257
"sub-TZ05EL04","EroticWoman","Arousal",4,5.29628617316484
"sub-TZ05EL04","NeutralManWoman","Valence",5,8.03269869100768
"sub-TZ05EL04","NeutralManWoman","Arousal",6,2.99101401941152
