"ID","Rated_Person","extraversion1","agreeableness1","conscientiousness1","neuroticism1","openness1","extraversion2","agreeableness2","conscientiousness2","neuroticism2","openness2","attractiveness","sympathy","competence","assertiveness","trustworthyness","familarity","BFI_Extraversion","BFI_Neuroticism","BFI_Conscientiousness","BFI_Agreeableness","BFI_Openness","ExperimenterID","Experimenter_Sex"
"sub-ER08AS28","Participant",2,3,2,4,2,4,2,4,2,4,5,5,4,4,5,1,6,6,6,5,6,"HRLO","Female"
"sub-ER08EL09","Experimenter",2,3,2,3,3,4,3,4,3,3,4,4,4,3,4,1,6,6,6,6,6,"HRBL","Male"
"sub-ER08EL09","Participant",2,5,1,4,2,4,2,5,2,3,4,5,4,4,5,1,6,6,6,7,5,"HRBL","Male"
"sub-ER08EN05","Participant",2,1,2,3,4,3,5,4,2,2,1,1,4,5,2,1,5,5,6,6,6,"MBLL","Male"
"sub-ER08EN05","Experimenter",4,5,1,4,2,4,1,5,4,3,3,5,4,4,5,1,8,8,6,6,5,"MBLL","Male"
"sub-ER08ER03","Participant",2,4,2,4,4,4,4,4,2,2,4,4,4,4,4,1,6,6,6,8,6,"WBBL","Female"
"sub-ER08ER03","Experimenter",3,5,1,4,1,4,2,5,1,4,4,5,4,3,5,1,7,5,6,7,5,"WBBL","Female"
"sub-ER08LF06","Experimenter",4,4,3,3,3,4,2,4,4,3,3,4,4,3,4,1,8,7,7,6,6,"DDEL","Male"
"sub-ER08LF06","Participant",4,2,4,5,5,2,4,3,1,2,1,4,3,2,3,1,6,6,7,6,7,"DDEL","Male"
"sub-ER08LF23","Experimenter",1,3,3,3,2,4,1,5,2,3,5,5,5,4,4,1,5,5,8,4,5,"KORB","Female"
"sub-ER08LF23","Participant",4,3,4,3,1,2,1,3,4,3,2,4,4,3,5,1,6,7,7,4,4,"KORB","Female"
"sub-ER08NE28","Participant",2,3,2,4,1,4,1,4,4,4,5,5,3,3,4,1,6,8,6,4,5,"OLRX","Male"
"sub-ER08NE28","Experimenter",3,4,1,5,3,4,1,4,2,3,4,5,5,4,5,1,7,7,5,5,6,"OLRX","Male"
"sub-ER08RD20","Participant",4,2,2,3,3,2,2,4,3,2,4,4,3,2,3,1,6,6,6,4,5,"OSSM","Female"
"sub-ER08RD20","Experimenter",2,3,2,5,3,5,3,4,2,3,3,5,5,4,4,1,7,7,6,6,6,"OSSM","Female"
"sub-ER08RT29","Participant",4,4,2,4,3,3,2,4,4,3,4,5,5,5,4,4,7,8,6,6,6,"WBBL","Female"
"sub-ER08RT29","Experimenter",1,4,3,3,1,4,3,4,1,4,3,5,5,5,5,4,5,4,7,7,5,"WBBL","Female"
"sub-ER08US03","Experimenter",1,4,1,4,3,5,2,4,1,4,3,5,5,4,4,1,6,5,5,6,7,"MBSB","Female"
"sub-ER08US03","Participant",2,3,1,3,2,4,2,5,2,3,3,4,5,5,5,1,6,5,6,5,5,"MBSB","Female"
"sub-ER09AS01","Experimenter",2,4,3,5,4,4,1,4,1,3,4,5,5,3,4,1,6,6,7,5,7,"OSNB","Male"
"sub-ER09AS01","Participant",4,3,2,4,3,2,2,4,4,3,2,4,4,2,4,1,6,8,6,5,6,"OSNB","Male"
"sub-ER09DO22","Participant",2,4,3,4,2,4,2,4,2,4,4,4,3,4,4,1,6,6,7,6,6,"GILX","Male"
"sub-ER09DO22","Experimenter",4,2,1,4,2,2,1,4,2,4,2,2,4,4,5,1,6,6,5,3,6,"GILX","Male"
"sub-ER09EF11","Participant",3,5,1,4,1,5,3,5,2,4,3,4,5,5,5,1,8,6,6,8,5,"KOTK","Male"
"sub-ER09EF11","Experimenter",3,4,2,3,3,3,3,3,3,3,4,4,4,3,4,1,6,6,5,7,6,"KOTK","Male"
"sub-ER09ET01","Experimenter",4,4,1,5,2,2,1,4,1,4,5,5,5,4,5,1,6,6,5,5,6,"KOTK","Male"
"sub-ER09ET01","Participant",1,5,2,1,3,5,2,2,4,3,1,1,2,2,2,1,6,5,4,7,6,"KOTK","Male"
"sub-ER09GO30","Experimenter",2,5,1,4,2,4,2,4,2,4,5,5,5,3,5,1,6,6,5,7,6,"KORB","Female"
"sub-ER09GO30","Participant",2,3,3,3,2,3,3,3,3,3,4,5,5,4,4,1,5,6,6,6,5,"KORB","Female"
"sub-ER09NK30","Participant",2,5,1,3,3,5,2,5,2,3,5,5,5,5,5,1,7,5,6,7,6,"HRBL","Male"
"sub-ER09NK30","Experimenter",3,4,2,4,2,3,2,5,3,4,3,5,5,3,5,1,6,7,7,6,6,"HRBL","Male"
"sub-ER09NZ11","Participant",3,4,2,4,3,2,1,4,2,4,4,4,4,2,5,4,5,6,6,5,7,"WBDX","Male"
"sub-ER09NZ11","Experimenter",3,4,1,4,3,4,1,5,1,3,4,4,4,4,5,3,7,5,6,5,6,"WBDX","Male"
"sub-ER09US20","Experimenter",1,5,2,4,2,5,2,4,2,4,4,4,4,4,5,1,6,6,6,7,6,"KOJK","Male"
"sub-ER09US20","Participant",2,5,2,4,3,4,2,5,4,3,4,3,4,2,4,1,6,8,7,7,6,"KOJK","Male"
"sub-ER10IG12","Experimenter",2,5,2,5,3,4,1,5,2,3,3,5,5,4,5,2,6,7,7,6,6,"MBLL","Male"
"sub-ER10IG12","Participant",5,3,2,3,3,2,1,3,4,3,4,4,3,2,4,1,7,7,5,4,6,"MBLL","Male"
"sub-ERCLUT20","Participant",2,5,1,5,2,5,2,5,1,3,5,5,5,4,5,1,7,6,6,7,5,"HRBL","Male"
"sub-ERCLUT20","Experimenter",3,4,3,5,2,5,1,5,1,4,4,5,5,4,5,1,8,6,8,5,6,"HRBL","Male"
"sub-ES04NG05","Participant",3,4,2,4,2,4,1,4,3,3,4,5,3,2,4,2,7,7,6,5,5,"OSSM","Female"
"sub-ES04NG05","Experimenter",1,4,2,2,3,3,2,4,3,3,3,4,4,3,4,2,4,5,6,6,6,"OSSM","Female"
"sub-ES05AN28","Participant",2,5,4,5,3,5,2,4,1,4,4,5,4,4,4,4,7,6,8,7,7,"BNCF","Female"
"sub-ES05AN28","Experimenter",2,4,1,2,3,4,1,5,2,4,4,5,5,4,5,4,6,4,6,5,7,"BNCF","Female"
"sub-ES05AS02","Experimenter",1,5,1,5,3,5,1,5,1,4,4,5,5,4,5,1,6,6,6,6,7,"BNLT","Female"
"sub-ES05AS02","Participant",1,4,1,5,1,5,1,5,2,4,5,5,5,4,5,1,6,7,6,5,5,"BNLT","Female"
"sub-ES06AN31","Experimenter",1,5,1,5,3,5,1,5,1,3,5,5,5,5,5,2,6,6,6,6,6,"HWJM","Male"
"sub-ES06AN31","Participant",5,2,1,4,1,2,1,5,2,5,5,5,5,2,5,2,7,6,6,3,6,"HWJM","Male"
"sub-ES06ER16","Experimenter",2,4,1,5,4,4,1,5,2,2,4,4,3,2,5,1,6,7,6,5,6,"MBLL","Male"
"sub-ES06ER16","Participant",2,2,4,4,2,4,3,3,3,3,2,3,3,2,3,1,6,7,7,5,5,"MBLL","Male"
"sub-ES06ER27","Participant",2,3,2,5,2,3,2,4,2,3,3,4,3,4,3,1,5,7,6,5,5,"MBLL","Male"
"sub-ES06ER27","Experimenter",3,4,1,4,2,4,1,4,4,3,2,4,5,2,5,1,7,8,5,5,5,"MBLL","Male"
"sub-ES06NK11","Experimenter",2,4,1,5,3,5,3,5,2,3,4,4,4,4,4,1,7,7,6,7,6,"OLMK","Female"
"sub-ES06NK11","Participant",1,5,4,4,2,4,1,4,1,4,2,5,4,4,5,1,5,5,8,6,6,"OLMK","Female"
"sub-ES06RT18","Experimenter",4,4,1,5,3,5,1,5,1,3,4,5,5,5,5,1,9,6,6,5,6,"HRLO","Female"
"sub-ES06RT18","Participant",3,5,4,4,5,4,4,1,2,1,2,2,1,2,1,1,7,6,5,9,6,"HRLO","Female"
"sub-ES09LD08","Experimenter",2,4,1,5,3,2,3,5,1,3,4,4,5,4,5,3,4,6,6,7,6,"BNCF","Female"
"sub-ES09LD08","Participant",1,4,3,4,2,4,2,4,3,5,4,4,4,4,4,4,5,7,7,6,7,"BNCF","Female"
"sub-ET08RS05","Participant",2,3,1,2,3,4,4,5,1,3,5,5,4,4,4,1,6,3,6,7,6,"GISX","Female"
"sub-ET08RS05","Experimenter",3,5,1,4,2,3,1,4,1,3,3,4,4,4,4,1,6,5,5,6,5,"GISX","Female"
"sub-EV06AN16","Experimenter",1,3,1,4,3,5,1,4,2,3,4,4,4,3,5,1,6,6,5,4,6,"GIDX","Male"
"sub-EV06AN16","Participant",3,4,2,4,3,4,2,4,2,2,2,4,4,4,4,1,7,6,6,6,5,"GIDX","Male"
"sub-EY04EL25","Experimenter",2,4,2,5,3,4,2,4,2,3,4,4,4,4,5,1,6,7,6,6,6,"KOLX","Female"
"sub-EY04EL25","Participant",4,4,2,3,4,2,3,4,4,3,1,2,3,4,4,1,6,7,6,7,7,"KOLX","Female"
"sub-EY08AN21","Experimenter",4,4,1,4,3,5,2,5,2,3,5,5,5,4,5,1,9,6,6,6,6,"KORB","Female"
"sub-EY08AN21","Participant",1,3,2,1,3,5,3,3,1,3,4,5,4,4,4,1,6,2,5,6,6,"KORB","Female"
"sub-EY08EL15","Participant",2,4,2,4,2,4,2,4,2,4,4,4,4,4,4,1,6,6,6,6,6,"WBDX","Male"
"sub-EY08EL15","Experimenter",2,4,2,4,3,4,2,5,2,3,4,5,5,4,4,1,6,6,7,6,6,"WBDX","Male"
"sub-EZ04AS29","Participant",1,4,1,4,3,4,1,5,1,3,5,4,5,5,4,1,5,5,6,5,6,"GISX","Female"
"sub-EZ04AS29","Experimenter",3,4,1,5,3,5,1,5,3,4,3,5,5,5,5,1,8,8,6,5,7,"GISX","Female"
"sub-EZ04RO26","Participant",2,4,2,1,1,3,1,3,2,3,3,3,3,4,4,3,5,3,5,5,4,"HWCP","Female"
"sub-EZ04RO26","Experimenter",2,5,1,5,1,5,1,5,1,4,5,5,5,5,5,3,7,6,6,6,5,"HWCP","Female"
"sub-EZ04SE15","Participant",3,4,4,4,2,3,2,3,2,4,4,4,5,4,5,1,6,6,7,6,6,"BNMR","Male"
"sub-EZ04SE15","Experimenter",3,4,2,4,2,3,1,4,1,3,3,5,5,5,5,1,6,5,6,5,5,"BNMR","Male"
"sub-EZ05IK08","Experimenter",3,4,1,5,3,4,1,5,2,3,3,4,5,4,5,1,7,7,6,5,6,"MBLL","Male"
"sub-EZ05IK08","Participant",3,4,2,4,2,4,2,3,3,4,4,5,3,3,4,1,7,7,5,6,6,"MBLL","Male"
"sub-EZ10RG28","Participant",4,2,2,4,3,3,2,5,2,3,3,4,5,4,4,1,7,6,7,4,6,"MBLL","Male"
"sub-EZ10RG28","Experimenter",4,3,2,4,3,3,2,4,2,3,4,4,4,3,4,1,7,6,6,5,6,"MBLL","Male"
"sub-FA04HU23","Participant",2,4,1,4,2,4,2,5,1,4,4,5,5,4,4,1,6,5,6,6,6,"OSSM","Female"
"sub-FA04HU23","Experimenter",2,4,3,4,2,4,3,4,2,4,4,4,4,3,3,1,6,6,7,7,6,"OSSM","Female"
"sub-FE06AN24","Participant",2,4,1,4,2,4,2,4,3,4,3,4,2,4,3,1,6,7,5,6,6,"HRLO","Female"
"sub-FE06AN24","Experimenter",2,5,1,5,2,5,1,5,2,4,4,5,5,5,5,1,7,7,6,6,6,"HRLO","Female"
"sub-FF05RL11","Experimenter",1,4,1,5,4,5,1,5,2,4,5,5,5,5,5,2,6,7,6,5,8,"GIDX","Male"
"sub-FF05RL11","Participant",1,5,2,2,2,5,1,5,3,4,4,4,4,4,4,1,6,5,7,6,6,"GIDX","Male"
"sub-FF07ER24","Participant",1,4,2,3,2,5,3,4,1,4,4,4,4,5,4,4,6,4,6,7,6,"BNCF","Female"
"sub-FF07ER24","Experimenter",2,4,1,1,3,5,2,5,1,3,4,5,5,5,5,4,7,2,6,6,6,"BNCF","Female"
"sub-FF07NS13","Participant",2,2,1,5,3,1,1,5,1,3,3,4,5,5,4,1,3,6,6,3,6,"HWJM","Male"
"sub-FF07NS13","Participant",2,2,1,5,3,1,1,5,1,3,3,4,5,5,4,1,3,6,6,3,6,"HWHG","Male"
"sub-FF07NS13","Experimenter",2,3,2,4,3,4,2,4,1,3,3,4,4,3,4,1,6,5,6,5,6,"HWJM","Male"
"sub-FF07NS13","Experimenter",2,3,2,4,3,4,2,4,1,3,3,4,4,3,4,1,6,5,6,5,6,"HWHG","Male"
"sub-FFJUER06","Participant",2,3,4,4,2,4,3,2,2,2,3,4,4,4,3,1,6,6,6,6,4,"DDEL","Male"
"sub-FFJUER06","Experimenter",3,5,1,5,3,4,1,5,1,3,4,5,5,4,4,1,7,6,6,6,6,"DDEL","Male"
"sub-FL07AN14","Experimenter",4,3,1,5,4,4,2,5,1,2,5,5,5,4,5,4,8,6,6,5,6,"DDEL","Male"
"sub-FL07AN14","Participant",1,4,2,5,1,4,4,4,2,4,3,4,4,5,5,3,5,7,6,8,5,"DDEL","Male"
"sub-GA04AF17","Participant",1,3,2,5,2,4,1,3,1,3,4,5,5,4,3,1,5,6,5,4,5,"HWJM","Male"
"sub-GA04AF17","Experimenter",2,4,2,4,3,2,1,5,1,4,5,5,5,5,5,1,4,5,7,5,7,"HWJM","Male"
"sub-GA04LI18","Participant",2,4,2,4,2,5,2,4,1,4,2,5,4,4,4,3,7,5,6,6,6,"WBDX","Male"
"sub-GA04LI18","Experimenter",3,4,2,4,3,4,2,4,2,3,4,5,5,5,5,3,7,6,6,6,6,"WBDX","Male"
"sub-GA04TZ22","Participant",2,5,2,4,4,4,2,4,1,2,4,4,4,4,4,1,6,5,6,7,6,"KOYX","Male"
"sub-GA04TZ22","Experimenter",1,5,1,4,3,4,1,5,2,3,3,5,4,3,5,1,5,6,6,6,6,"KOYX","Male"
"sub-GA06OF10","Participant",2,4,2,5,3,4,2,5,1,3,3,4,5,4,4,1,6,6,7,6,6,"GILX","Male"
"sub-GA06OF10","Experimenter",2,3,2,4,3,4,1,4,1,3,1,4,5,4,5,1,6,5,6,4,6,"GILX","Male"
"sub-GARG15","Experimenter",3,4,3,4,3,4,2,3,2,3,4,5,4,4,5,1,7,6,6,6,6,"HWJM","Male"
"sub-GARG15","Participant",4,2,3,4,5,1,3,4,1,1,2,2,4,3,3,1,5,5,7,5,6,"HWJM","Male"
"sub-GE05GO10","Participant",1,4,2,4,2,5,3,4,1,4,3,5,4,4,4,1,6,5,6,7,6,"HWCS","Female"
"sub-GE05GO10","Experimenter",3,4,1,4,2,3,2,5,3,4,4,4,5,4,5,1,6,7,6,6,6,"HWCS","Female"
"sub-GL03EN12","Participant",1,4,1,3,1,5,3,5,2,4,3,4,5,5,5,1,6,5,6,7,5,"HRBL","Male"
"sub-GL03EN12","Experimenter",2,4,1,5,3,4,1,4,1,3,3,5,5,5,5,2,6,6,5,5,6,"HRBL","Male"
"sub-GL05ER12","Participant",2,3,3,2,3,3,4,4,3,3,2,3,3,4,3,1,5,5,7,7,6,"WBNB","Male"
"sub-GL05ER12","Experimenter",3,4,2,5,2,2,1,4,1,3,4,5,5,2,5,1,5,6,6,5,5,"WBNB","Male"
"sub-GS09AS15","Experimenter",2,4,3,4,3,4,1,4,4,3,3,4,4,4,4,3,6,8,7,5,6,"HWJM","Male"
"sub-GS09AS15","Participant",4,5,1,5,2,2,1,4,3,5,4,5,5,5,5,3,6,8,5,6,7,"HWJM","Male"
"sub-GT05AS11","Participant",1,4,3,4,3,5,1,4,4,3,4,5,4,3,5,1,6,8,7,5,6,"MBSB","Female"
"sub-GT05AS11","Experimenter",4,3,1,5,3,3,1,5,2,3,3,4,4,4,5,1,7,7,6,4,6,"MBSB","Female"
"sub-GT07AN06","Participant",1,4,2,2,1,5,4,4,2,4,4,4,4,4,4,1,6,4,6,8,5,"DDAX","Female"
"sub-GT07AN06","Experimenter",1,4,1,5,2,5,1,5,1,4,5,5,5,4,5,1,6,6,6,5,6,"DDAX","Female"
"sub-GY06LO26","Participant",4,4,3,2,3,3,2,4,5,3,2,3,3,1,4,1,7,7,7,6,6,"OSSM","Female"
"sub-GY06LO26","Experimenter",1,4,1,5,3,3,1,5,1,3,3,5,5,5,5,1,4,6,6,5,6,"OSSM","Female"
"sub-HE04EN25","Experimenter",2,3,3,5,3,4,3,5,4,3,3,5,4,4,4,1,6,9,8,6,6,"MBLL","Male"
"sub-HE04EN25","Participant",4,3,1,4,3,2,2,4,3,2,4,3,3,2,3,1,6,7,5,5,5,"MBLL","Male"
"sub-HE04RD02","Participant",1,4,1,4,2,4,1,4,2,4,4,5,5,4,5,2,5,6,5,5,6,"BNLT","Female"
"sub-HE04RD02","Experimenter",2,4,1,4,3,4,1,5,1,3,4,5,5,5,5,3,6,5,6,5,6,"BNLT","Female"
"sub-HE05ER15","Participant",4,2,2,5,3,3,2,4,2,3,3,4,3,3,4,1,7,7,6,4,6,"MBLL","Male"
"sub-HE05ER15","Experimenter",4,4,2,4,3,3,2,4,3,3,3,4,4,2,4,1,7,7,6,6,6,"MBLL","Male"
"sub-HE06RT08","Participant",1,3,4,5,4,5,2,3,1,2,4,5,4,5,3,2,6,6,7,5,6,"BNJG","Female"
"sub-HE06RT08","Experimenter",1,4,1,4,3,4,3,5,1,3,4,4,4,3,5,1,5,5,6,7,6,"BNJG","Female"
"sub-HE06ST16","Participant",4,2,1,5,3,3,2,5,1,3,4,4,5,4,4,1,7,6,6,4,6,"MBLL","Male"
"sub-HE06ST16","Experimenter",1,3,3,5,3,4,2,5,2,3,3,5,5,5,5,1,5,7,8,5,6,"MBLL","Male"
"sub-HEERLD19","Experimenter",3,3,2,4,3,4,1,4,4,4,4,5,5,4,5,1,7,8,6,4,7,"GILX","Male"
"sub-HEERLD19","Participant",1,4,2,4,4,4,2,4,2,4,4,4,4,4,4,2,5,6,6,6,8,"GILX","Male"
"sub-HL04NS16","Experimenter",1,4,1,3,2,4,2,5,2,3,4,5,5,4,5,1,5,5,6,6,5,"DDEX","Female"
"sub-HL04NS16","Participant",4,2,1,2,5,2,2,3,1,1,2,3,5,3,3,1,6,3,4,4,6,"DDEX","Female"
"sub-HL06HN16","Experimenter",3,3,1,5,3,4,3,4,1,3,3,4,4,4,4,2,7,6,5,6,6,"GILX","Male"
"sub-HL06HN16","Participant",2,4,2,2,3,2,3,4,2,3,3,4,4,4,4,2,4,4,6,7,6,"GILX","Male"
"sub-HL07EN24","Experimenter",2,4,2,4,3,4,2,4,3,3,4,4,4,3,4,1,6,7,6,6,6,"DDAX","Female"
"sub-HL07EN24","Participant",4,3,2,3,4,2,4,3,4,2,2,3,3,3,4,1,6,7,5,7,6,"DDAX","Female"
"sub-HL09AN11","Experimenter",3,5,2,4,3,2,3,4,2,2,4,4,4,2,5,3,5,6,6,8,5,"WBBL","Female"
"sub-HL09AN11","Participant",2,5,2,4,3,4,2,4,2,4,4,4,4,4,4,3,6,6,6,7,7,"WBBL","Female"
"sub-HN05ER04","Experimenter",1,4,1,4,3,4,1,4,3,4,4,4,4,4,4,1,5,7,5,5,7,"KOJK","Male"
"sub-HN05ER04","Participant",2,4,3,5,3,3,1,4,3,3,2,4,4,2,5,1,5,8,7,5,6,"KOJK","Male"
"sub-HN06AS21","Experimenter",2,4,3,5,3,4,1,5,1,3,3,5,5,4,5,1,6,6,8,5,6,"HWJM","Male"
"sub-HN06AS21","Participant",3,3,3,3,3,3,3,5,4,2,2,2,3,2,2,1,6,7,8,6,5,"HWJM","Male"
"sub-HN06EL14","Experimenter",1,3,2,4,3,5,2,4,1,3,3,5,5,3,4,1,6,5,6,5,6,"HWJM","Male"
"sub-HN06EL14","Participant",4,2,1,4,5,1,3,5,1,3,2,3,5,4,5,1,5,5,6,5,8,"HWJM","Male"
"sub-HR06AS26","Experimenter",1,5,2,4,2,5,1,4,1,5,4,5,5,5,5,2,6,5,6,6,7,"BNMR","Male"
"sub-HR06AS26","Participant",5,3,2,4,2,2,3,5,2,4,4,3,5,4,4,1,7,6,7,6,6,"BNMR","Male"
"sub-HR07AH21","Experimenter",4,4,1,4,2,3,2,5,2,4,4,4,5,3,4,1,7,6,6,6,6,"OLMK","Female"
"sub-HR07AH21","Participant",2,5,1,5,2,4,1,4,1,4,4,5,5,5,5,1,6,6,5,6,6,"OLMK","Female"
"sub-HR07ED31","Experimenter",1,5,1,5,1,4,1,5,1,4,4,5,5,4,5,1,5,6,6,6,5,"OSJZ","Female"
"sub-HR07ED31","Participant",2,5,1,2,3,4,1,5,3,3,3,5,4,3,5,1,6,5,6,6,6,"OSJZ","Female"
"sub-HS10AS05","Experimenter",3,4,2,4,1,4,3,4,3,3,3,4,4,4,4,1,7,7,6,7,4,"DDEL","Male"
"sub-HS10AS05","Participant",1,2,2,3,1,4,4,5,4,4,4,5,4,4,3,1,5,7,7,6,5,"DDEL","Male"
"sub-HT06IP18","Participant",3,4,1,4,4,3,1,5,1,3,5,5,5,5,5,1,6,5,6,5,7,"BNJG","Female"
"sub-HT06IP18","Experimenter",2,3,3,4,4,4,4,5,2,3,4,4,4,4,4,1,6,6,8,7,7,"BNJG","Female"
"sub-HT06NK14","Participant",2,4,3,4,2,3,2,3,2,2,4,5,4,3,4,1,5,6,6,6,4,"BNJG","Female"
"sub-HT06NK14","Experimenter",2,5,1,5,3,4,4,5,2,3,4,5,5,5,5,1,6,7,6,9,6,"BNJG","Female"
"sub-IA05AS04","Experimenter",1,4,1,5,3,4,1,5,2,3,5,5,5,3,4,1,5,7,6,5,6,"OSJZ","Female"
"sub-IA05AS04","Participant",4,5,1,4,2,4,1,5,1,4,2,5,5,3,5,1,8,5,6,6,6,"OSJZ","Female"
"sub-IA05IO13","Experimenter",2,4,1,5,2,4,2,5,3,3,4,5,5,4,5,1,6,8,6,6,5,"KOJK","Male"
"sub-IA05IO13","Participant",2,4,2,1,3,4,2,5,2,4,2,4,4,3,4,1,6,3,7,6,7,"KOJK","Male"
"sub-IA05NS20","Experimenter",1,4,1,4,3,4,2,5,2,4,3,4,4,3,4,2,5,6,6,6,7,"HRBL","Male"
"sub-IA05NS20","Participant",1,5,4,2,3,5,2,3,4,3,3,4,4,5,4,2,6,6,7,7,6,"HRBL","Male"
"sub-IA06ER04","Participant",1,4,2,5,3,4,1,3,1,3,3,5,4,4,5,1,5,6,5,5,6,"MBSB","Female"
"sub-IA06ER04","Experimenter",4,4,1,2,2,4,2,5,4,3,4,4,4,3,4,1,8,6,6,6,5,"MBSB","Female"
"sub-IA06ID08","Experimenter",1,3,2,4,3,4,3,5,1,4,4,4,4,4,3,1,5,5,7,6,7,"HWCS","Female"
"sub-IA06ID08","Participant",5,4,2,2,3,2,2,4,4,3,3,4,4,3,4,1,7,6,6,6,6,"HWCS","Female"
"sub-IA06RI01","Experimenter",2,5,2,5,3,4,1,4,1,4,4,4,4,4,4,1,6,6,6,6,7,"BNJG","Female"
"sub-IA06RI01","Participant",4,4,1,3,2,3,1,5,4,3,5,5,4,3,5,1,7,7,6,5,5,"BNJG","Female"
"sub-IA07EJ04","Experimenter",1,4,1,4,2,5,1,5,2,4,4,5,5,5,5,1,6,6,6,5,6,"HRLO","Female"
"sub-IA07EJ04","Participant",2,3,3,2,3,4,2,3,2,3,4,4,3,3,3,1,6,4,6,5,6,"HRLO","Female"
"sub-IA07IK30","Participant",2,4,2,4,2,5,2,4,2,4,2,5,5,4,5,1,7,6,6,6,6,"OLNX","Male"
"sub-IA07IK30","Experimenter",4,3,1,5,3,4,3,5,1,2,4,4,4,3,4,1,8,6,6,6,5,"OLNX","Male"
"sub-IA07PH24","Experimenter",3,5,1,4,3,4,1,5,4,3,3,5,4,4,5,1,7,8,6,6,6,"OSDM","Male"
"sub-IA07PH24","Participant",3,3,1,4,2,4,2,5,1,3,3,4,5,4,4,1,7,5,6,5,5,"OSDM","Male"
"sub-IAPIRY22","Experimenter",4,5,2,4,3,3,3,4,2,3,4,4,4,4,5,3,7,6,6,8,6,"GISX","Female"
"sub-IAPIRY22","Participant",3,2,1,3,1,3,2,4,4,4,5,5,4,4,5,4,6,7,5,4,5,"GISX","Female"
"sub-IB06ER10","Experimenter",1,3,1,5,3,5,2,5,1,3,3,5,5,5,5,1,6,6,6,5,6,"OSNB","Male"
"sub-IB06ER10","Participant",2,4,3,5,2,5,2,4,3,3,4,3,4,4,4,1,7,8,7,6,5,"OSNB","Male"
"sub-IC00JA05","Participant",1,5,1,5,3,2,1,5,2,4,4,5,5,3,5,4,3,7,6,6,7,"HWJM","Male"
"sub-IC00JA05","Experimenter",1,3,2,3,1,4,2,5,1,3,5,5,5,5,5,4,5,4,7,5,4,"HWJM","Male"
"sub-IC06EN13","Participant",2,2,4,3,3,4,5,4,3,3,2,2,2,2,2,1,6,6,8,7,6,"HWCS","Female"
"sub-IC06EN13","Experimenter",3,4,2,4,2,3,3,5,2,4,4,4,4,4,4,1,6,6,7,7,6,"HWCS","Female"
"sub-IC06IK05","Experimenter",2,4,1,4,2,5,2,5,2,4,4,5,5,4,5,1,7,6,6,6,6,"WBNB","Male"
"sub-IC06IK05","Participant",4,3,3,3,3,2,2,4,3,3,2,4,3,3,4,1,6,6,7,5,6,"WBNB","Male"
"sub-IC07AR09","Experimenter",1,4,1,5,3,5,1,5,1,3,4,4,5,4,5,1,6,6,6,5,6,"DDEL","Male"
"sub-IC07AR09","Participant",2,4,2,5,5,2,4,5,2,2,4,5,5,4,4,1,4,7,7,8,7,"DDEL","Male"
"sub-ID05UT09","Experimenter",1,5,1,5,3,4,2,5,1,3,4,5,5,4,4,1,5,6,6,7,6,"BNMR","Male"
"sub-ID05UT09","Participant",4,2,2,2,3,2,2,4,4,4,5,5,5,3,5,1,6,6,6,4,7,"BNMR","Male"
"sub-ID06US10","Participant",2,4,4,3,3,4,2,2,2,3,3,2,2,4,2,1,6,5,6,6,6,"OSNB","Male"
"sub-ID06US10","Experimenter",5,3,3,4,3,3,3,5,1,3,3,4,4,4,3,1,8,5,8,6,6,"OSNB","Male"
"sub-ID07EN28","Experimenter",2,4,3,4,3,5,1,5,1,3,4,5,4,3,5,1,7,5,8,5,6,"GICH","Female"
"sub-ID07EN28","Participant",5,2,1,5,5,2,1,5,1,2,5,5,5,5,5,1,7,6,6,3,7,"GICH","Female"
"sub-IE10NG19","Experimenter",4,3,2,2,3,3,2,4,3,3,2,5,3,2,4,1,7,5,6,5,6,"WBDM","Female"
"sub-IE10NG19","Participant",1,3,3,3,3,4,3,3,3,3,3,4,3,3,3,1,5,6,6,6,6,"WBDM","Female"
"sub-IG03UL21","Experimenter",4,4,2,3,3,2,3,4,3,4,3,4,4,3,4,1,6,6,6,7,7,"WBNB","Male"
"sub-IG03UL21","Participant",2,3,2,4,3,4,2,4,3,3,2,4,4,4,4,1,6,7,6,5,6,"WBNB","Male"
"sub-IG06AI28","Participant",4,2,4,5,4,3,1,4,2,4,3,4,4,3,5,1,7,7,8,3,8,"DDEL","Male"
"sub-IG06AI28","Experimenter",2,4,1,4,3,4,3,5,2,3,4,4,4,3,4,1,6,6,6,7,6,"DDEL","Male"
"sub-IG06LF01","Experimenter",1,3,1,5,3,5,1,5,1,3,5,5,5,5,5,1,6,6,6,4,6,"OSJZ","Female"
"sub-IG06LF01","Participant",2,5,2,4,2,4,1,5,2,3,4,5,4,3,5,1,6,6,7,6,5,"OSJZ","Female"
"sub-IG06NS07","Experimenter",2,4,1,4,3,4,1,4,2,3,4,5,4,3,4,1,6,6,5,5,6,"HWCP","Female"
"sub-IG06NS07","Participant",2,4,1,4,2,4,1,5,1,2,5,5,5,5,5,1,6,5,6,5,4,"HWCP","Female"
"sub-IG06RI25","Experimenter",4,4,2,2,2,4,2,4,2,4,4,4,4,4,4,1,8,4,6,6,6,"HRLO","Female"
"sub-IG06RI25","Participant",2,3,3,4,3,4,3,4,4,3,4,4,3,3,4,1,6,8,7,6,6,"HRLO","Female"
