Trial,Congruency,ACC,RT,Subject,Lab,Experimenter,N2_FZ,P3_PZ,FMT_FZ
45,1,1,0.29357,sub-AR06AS06,Dresden,DDEL,184.5481,266.1616,-1.0031
49,1,1,0.25282,sub-AR06AS06,Dresden,DDEL,279.1451,336.854,-10.5759
50,1,1,0.13565,sub-AR06AS06,Dresden,DDEL,280.0981,128.6327,6.495
51,0.66,1,0.18595,sub-AR06AS06,Dresden,DDEL,205.6709,135.6856,2.6752
52,1,1,0.19782,sub-AR06AS06,Dresden,DDEL,293.7045,218.0159,-2.3722
53,1,1,0.25523,sub-AR06AS06,Dresden,DDEL,122.1234,176.5399,5.5457
55,1,1,0.22731,sub-AR06AS06,Dresden,DDEL,405.3799,282.1518,0.13048
56,1,1,0.22493,sub-AR06AS06,Dresden,DDEL,467.8345,237.6714,6.5318
57,1,1,0.23013,sub-AR06AS06,Dresden,DDEL,486.8978,256.656,3.7948
59,1,1,0.2645,sub-AR06AS06,Dresden,DDEL,550.2464,588.5277,-0.87901
60,1,1,0.23074,sub-AR06AS06,Dresden,DDEL,28.0374,-42.141,-6.1011
63,1,1,0.22735,sub-AR06AS06,Dresden,DDEL,101.0671,92.3429,-3.3339
64,1,1,0.21256,sub-AR06AS06,Dresden,DDEL,135.0886,51.6297,1.0981
66,0.66,1,0.23794,sub-AR06AS06,Dresden,DDEL,476.2404,297.1494,-0.87855
67,1,1,0.22533,sub-AR06AS06,Dresden,DDEL,228.326,106.246,-5.1504
68,1,1,0.18199,sub-AR06AS06,Dresden,DDEL,163.007,-14.86,9.7057
69,1,1,0.22721,sub-AR06AS06,Dresden,DDEL,196.6764,41.9309,5.1341
72,1,1,0.3068,sub-AR06AS06,Dresden,DDEL,-143.2661,193.1964,4.6281
73,1,1,0.25182,sub-AR06AS06,Dresden,DDEL,284.2416,-74.8579,12.4393
74,1,1,0.28949,sub-AR06AS06,Dresden,DDEL,-25.9159,97.0667,6.4907
76,1,1,0.21958,sub-AR06AS06,Dresden,DDEL,-282.1265,-118.2216,1.1687
78,1,1,0.29125,sub-AR06AS06,Dresden,DDEL,-22.9324,181.5496,-9.6695
80,0.33,1,0.14335,sub-AR06AS06,Dresden,DDEL,188.201,127.2547,9.8271
82,0.33,1,0.18949,sub-AR06AS06,Dresden,DDEL,473.3951,254.9244,7.6264
83,1,1,0.19746,sub-AR06AS06,Dresden,DDEL,126.6848,-47.4322,6.2419
84,1,1,0.18876,sub-AR06AS06,Dresden,DDEL,190.2212,90.0603,8.0329
85,1,1,0.12545,sub-AR06AS06,Dresden,DDEL,380.1452,201.2814,-8.1436
87,1,1,0.11197,sub-AR06AS06,Dresden,DDEL,92.5736,214.8115,-1.7606
88,1,1,0.23979,sub-AR06AS06,Dresden,DDEL,548.004,367.6719,1.1374
89,0,1,0.4115,sub-AR06AS06,Dresden,DDEL,-36.5324,53.632,-4.2249
90,1,1,0.30133,sub-AR06AS06,Dresden,DDEL,290.2119,-0.079716,12.2678
92,0.66,1,0.32275,sub-AR06AS06,Dresden,DDEL,80.8792,50.8623,-2.8604
94,1,1,0.31157,sub-AR06AS06,Dresden,DDEL,-242.2442,-125.8312,6.5863
97,1,1,0.25079,sub-AR06AS06,Dresden,DDEL,153.7332,163.3245,6.3943
98,0.33,1,0.19351,sub-AR06AS06,Dresden,DDEL,343.0179,130.3976,5.6967
100,0.66,1,0.18872,sub-AR06AS06,Dresden,DDEL,-65.0097,-86.4619,-7.81
101,0.66,1,0.20301,sub-AR06AS06,Dresden,DDEL,227.3748,150.165,-7.3068
102,0.66,1,0.17303,sub-AR06AS06,Dresden,DDEL,25.0635,-153.478,3.4408
103,1,1,0.19125,sub-AR06AS06,Dresden,DDEL,308.8051,17.5123,3.48
104,0,1,0.24936,sub-AR06AS06,Dresden,DDEL,-83.0259,10.5897,-0.63183
105,1,1,0.1821,sub-AR06AS06,Dresden,DDEL,417.3032,209.5807,0.95074
106,1,1,0.20866,sub-AR06AS06,Dresden,DDEL,-59.9336,-75.1228,-6.0274
107,1,1,0.21102,sub-AR06AS06,Dresden,DDEL,377.0388,391.6125,-4.0601
108,1,1,0.20789,sub-AR06AS06,Dresden,DDEL,27.812,-78.3989,-1.0558
110,1,1,0.3155,sub-AR06AS06,Dresden,DDEL,179.1124,191.5362,5.4174
112,0.33,1,0.27589,sub-AR06AS06,Dresden,DDEL,370.3224,300.8375,-7.689
113,0.33,1,0.23751,sub-AR06AS06,Dresden,DDEL,223.8136,232.5932,-4.2601
114,0,1,0.19484,sub-AR06AS06,Dresden,DDEL,-94.5853,278.7633,2.6155
115,0,1,0.2437,sub-AR06AS06,Dresden,DDEL,-108.9281,-121.0447,0.98018
117,1,1,0.21822,sub-AR06AS06,Dresden,DDEL,219.6316,324.1444,-7.6651
118,1,1,0.23226,sub-AR06AS06,Dresden,DDEL,162.2457,201.1358,-2.6681
120,0.33,1,0.21303,sub-AR06AS06,Dresden,DDEL,359.2877,306.3821,-11.8628
123,1,1,0.3524,sub-AR06AS06,Dresden,DDEL,231.9073,188.1725,-10.3606
124,0.33,1,0.19243,sub-AR06AS06,Dresden,DDEL,17.2956,58.9802,3.152
125,0.66,1,0.17339,sub-AR06AS06,Dresden,DDEL,287.2529,382.5457,7.3333
126,0.66,1,0.1374,sub-AR06AS06,Dresden,DDEL,-210.6615,-164.8123,5.3598
127,1,1,0.32585,sub-AR06AS06,Dresden,DDEL,-260.1009,-163.7154,1.6234
129,1,1,0.24464,sub-AR06AS06,Dresden,DDEL,59.552,14.7165,-4.3694
130,1,1,0.22708,sub-AR06AS06,Dresden,DDEL,582.7717,183.3394,6.0365
132,0.66,1,0.17576,sub-AR06AS06,Dresden,DDEL,55.7279,117.1111,-7.0572
134,1,1,0.27117,sub-AR06AS06,Dresden,DDEL,-196.6426,-191.2243,-4.579
136,0.33,1,0.265,sub-AR06AS06,Dresden,DDEL,-38.3768,74.4757,4.5627
137,1,1,0.12813,sub-AR06AS06,Dresden,DDEL,254.312,185.3917,6.2902
138,1,1,0.23442,sub-AR06AS06,Dresden,DDEL,313.2989,305.2107,-1.9873
140,1,1,0.25087,sub-AR06AS06,Dresden,DDEL,129.0476,96.2008,0.18633
141,0,1,0.47792,sub-AR06AS06,Dresden,DDEL,-151.1769,106.1535,2.5149
142,1,1,0.30019,sub-AR06AS06,Dresden,DDEL,-461.7392,-204.8322,9.0899
145,1,1,0.23925,sub-AR06AS06,Dresden,DDEL,121.1341,174.3902,-1.433
146,1,1,0.25691,sub-AR06AS06,Dresden,DDEL,523.1638,383.6156,4.0762
148,0.66,1,0.26835,sub-AR06AS06,Dresden,DDEL,-77.0022,-102.5171,-5.2211
150,1,1,0.21496,sub-AR06AS06,Dresden,DDEL,253.9152,427.0394,5.6375
151,1,1,0.23234,sub-AR06AS06,Dresden,DDEL,271.4209,216.5808,2.9113
153,0.33,1,0.31936,sub-AR06AS06,Dresden,DDEL,345.4055,231.9213,-0.12916
154,1,1,0.23325,sub-AR06AS06,Dresden,DDEL,218.8076,283.3243,5.5407
155,0.33,1,0.22164,sub-AR06AS06,Dresden,DDEL,407.2612,233.7529,6.2337
156,1,1,0.21764,sub-AR06AS06,Dresden,DDEL,175.9923,292.5006,-4.7831
157,1,1,0.26217,sub-AR06AS06,Dresden,DDEL,55.4893,15.5972,7.2056
158,0.66,1,0.19443,sub-AR06AS06,Dresden,DDEL,213.842,204.5767,-5.113
159,1,1,0.24088,sub-AR06AS06,Dresden,DDEL,595.334,427.817,-4.4044
160,1,1,0.15668,sub-AR06AS06,Dresden,DDEL,-146.0162,-104.3691,3.8292
161,1,1,0.20703,sub-AR06AS06,Dresden,DDEL,-158.6664,-148.5497,1.2742
165,1,1,0.21363,sub-AR06AS06,Dresden,DDEL,-78.0959,-122.7517,-9.5388
169,1,1,0.22234,sub-AR06AS06,Dresden,DDEL,166.4075,261.2814,2.0469
170,0.66,1,0.20834,sub-AR06AS06,Dresden,DDEL,354.9445,138.2689,10.4429
172,1,1,0.15077,sub-AR06AS06,Dresden,DDEL,402.6888,257.039,-5.1168
173,1,1,0.27071,sub-AR06AS06,Dresden,DDEL,157.0127,84.8857,0.72444
174,0.66,1,0.24408,sub-AR06AS06,Dresden,DDEL,211.3673,184.4957,-5.6851
175,0,1,0.13546,sub-AR06AS06,Dresden,DDEL,-155.8765,-92.7535,9.58
179,1,1,0.24175,sub-AR06AS06,Dresden,DDEL,69.0705,111.8464,-4.6032
181,1,1,0.21981,sub-AR06AS06,Dresden,DDEL,69.3324,189.7211,-4.1104
182,0.33,1,0.25016,sub-AR06AS06,Dresden,DDEL,367.2834,177.5001,1.272
185,1,1,0.36127,sub-AR06AS06,Dresden,DDEL,-265.6319,-215.5517,1.6268
186,1,1,0.28668,sub-AR06AS06,Dresden,DDEL,-66.5149,-18.6703,-5.3986
187,0.33,1,0.21067,sub-AR06AS06,Dresden,DDEL,721.223,499.4388,-5.8262
188,1,1,0.28979,sub-AR06AS06,Dresden,DDEL,110.9739,195.3806,-5.9363
190,1,1,0.24893,sub-AR06AS06,Dresden,DDEL,96.3762,-6.8653,8.0493
193,1,1,0.20835,sub-AR06AS06,Dresden,DDEL,437.5468,255.4995,-6.6689
194,0.66,1,0.24117,sub-AR06AS06,Dresden,DDEL,278.998,73.2405,-4.8919
197,1,1,0.26974,sub-AR06AS06,Dresden,DDEL,-23.8334,139.8064,2.372
199,1,1,0.17333,sub-AR06AS06,Dresden,DDEL,288.7722,408.243,-5.3714
200,0.66,1,0.19765,sub-AR06AS06,Dresden,DDEL,152.0953,147.7141,-11.7853
202,1,1,0.2628,sub-AR06AS06,Dresden,DDEL,373.65,273.9661,2.5014
204,1,1,0.21219,sub-AR06AS06,Dresden,DDEL,381.3134,268.6131,-9.5665
205,1,1,0.28185,sub-AR06AS06,Dresden,DDEL,37.5411,100.6458,4.4789
207,1,1,0.17763,sub-AR06AS06,Dresden,DDEL,140.7613,150.7401,-6.2054
209,1,1,0.28176,sub-AR06AS06,Dresden,DDEL,42.7462,65.3882,3.049
210,1,1,0.25111,sub-AR06AS06,Dresden,DDEL,205.7153,118.1911,2.6188
211,1,1,0.21592,sub-AR06AS06,Dresden,DDEL,-151.5922,-466.4131,-3.0648
213,1,1,0.24369,sub-AR06AS06,Dresden,DDEL,267.9259,280.1271,-2.2721
214,0.33,1,0.28007,sub-AR06AS06,Dresden,DDEL,521.2212,337.294,0.31589
215,1,1,0.17229,sub-AR06AS06,Dresden,DDEL,154.2641,211.615,4.95
216,1,1,0.19824,sub-AR06AS06,Dresden,DDEL,169.9069,-54.1083,3.8643
217,1,1,0.23644,sub-AR06AS06,Dresden,DDEL,201.673,217.2343,-12.7648
218,0.66,1,0.21808,sub-AR06AS06,Dresden,DDEL,86.8203,194.511,0.60512
221,1,1,0.2666,sub-AR06AS06,Dresden,DDEL,9.6437,60.1816,7.1882
222,1,1,0.31487,sub-AR06AS06,Dresden,DDEL,-85.1972,159.1123,2.4935
224,1,1,0.29571,sub-AR06AS06,Dresden,DDEL,309.0457,395.9054,-5.3724
225,0.33,1,0.2313,sub-AR06AS06,Dresden,DDEL,6.9968,-5.2303,-0.0006783
226,0.66,1,0.2512,sub-AR06AS06,Dresden,DDEL,515.1925,489.0122,-8.6123
227,1,1,0.22024,sub-AR06AS06,Dresden,DDEL,274.0529,148.3503,3.0869
228,1,1,0.21663,sub-AR06AS06,Dresden,DDEL,243.5251,-74.3117,1.1051
229,0.66,1,0.22332,sub-AR06AS06,Dresden,DDEL,220.6,199.9568,5.7937
230,1,1,0.2429,sub-AR06AS06,Dresden,DDEL,58.022,148.5253,-2.361
231,0.33,1,0.23347,sub-AR06AS06,Dresden,DDEL,348.2337,261.8021,3.2982
232,0.66,1,0.23688,sub-AR06AS06,Dresden,DDEL,399.8479,337.2566,2.2528
233,1,1,0.20146,sub-AR06AS06,Dresden,DDEL,32.2928,132.6407,-3.9336
234,1,1,0.20701,sub-AR06AS06,Dresden,DDEL,333.0256,218.0836,4.1193
235,0.66,1,0.24213,sub-AR06AS06,Dresden,DDEL,333.9021,35.6536,1.7536
237,0.66,1,0.33794,sub-AR06AS06,Dresden,DDEL,-4.5949,85.5691,-4.4182
238,1,1,0.24964,sub-AR06AS06,Dresden,DDEL,29.9608,116.536,-8.4714
239,1,1,0.20464,sub-AR06AS06,Dresden,DDEL,637.3748,363.4503,2.3584
241,1,1,0.22592,sub-AR06AS06,Dresden,DDEL,549.4788,502.4122,-3.5812
242,0,1,0.19742,sub-AR06AS06,Dresden,DDEL,268.8971,442.6073,0.85115
246,0.66,1,0.25153,sub-AR06AS06,Dresden,DDEL,132.6762,155.9484,-2.4027
247,0.66,1,0.23039,sub-AR06AS06,Dresden,DDEL,-49.811,-101.6512,-4.0349
248,1,1,0.22727,sub-AR06AS06,Dresden,DDEL,609.7482,353.8976,2.6997
249,0,1,0.23962,sub-AR06AS06,Dresden,DDEL,174.6739,145.9888,-2.268
250,1,1,0.23567,sub-AR06AS06,Dresden,DDEL,50.6908,22.9037,-3.728
251,0.33,1,0.22821,sub-AR06AS06,Dresden,DDEL,-115.7995,79.913,-4.9783
252,1,1,0.18748,sub-AR06AS06,Dresden,DDEL,48.3573,-112.2544,2.4956
253,0.66,1,0.16697,sub-AR06AS06,Dresden,DDEL,283.6782,142.8886,-0.58997
254,1,1,0.19412,sub-AR06AS06,Dresden,DDEL,219.7732,177.8768,0.01645
256,1,1,0.23137,sub-AR06AS06,Dresden,DDEL,422.0153,386.2085,-8.3167
257,0.33,1,0.2107,sub-AR06AS06,Dresden,DDEL,306.7467,207.2648,0.034223
259,1,1,0.25219,sub-AR06AS06,Dresden,DDEL,436.8271,420.7674,0.67639
260,0.33,1,0.19511,sub-AR06AS06,Dresden,DDEL,221.7811,84.534,5.2739
261,0.33,1,0.29699,sub-AR06AS06,Dresden,DDEL,115.8337,71.8935,-6.9831
264,0.66,1,0.25785,sub-AR06AS06,Dresden,DDEL,371.2296,332.2306,-11.7319
265,0.66,1,0.16377,sub-AR06AS06,Dresden,DDEL,-214.8474,-80.5976,2.3506
266,1,1,0.16646,sub-AR06AS06,Dresden,DDEL,-152.1698,-226.5661,-0.24622
268,0.33,1,0.24317,sub-AR06AS06,Dresden,DDEL,129.7751,264.9422,-5.3895
270,1,1,0.23738,sub-AR06AS06,Dresden,DDEL,176.5137,137.9516,-3.4976
271,0.66,1,0.25989,sub-AR06AS06,Dresden,DDEL,-51.6107,161.2326,-5.3208
272,1,1,0.23131,sub-AR06AS06,Dresden,DDEL,651.5019,496.8318,2.6988
273,1,1,0.24515,sub-AR06AS06,Dresden,DDEL,-268.6039,-187.5598,-0.36144
276,0.33,1,0.26543,sub-AR06AS06,Dresden,DDEL,74.6158,169.2211,-11.1646
277,1,1,0.2207,sub-AR06AS06,Dresden,DDEL,309.5189,163.6044,-1.9783
279,0,1,0.15057,sub-AR06AS06,Dresden,DDEL,192.7928,271.6117,-1.4097
280,0.66,1,0.22858,sub-AR06AS06,Dresden,DDEL,-142.6478,42.5308,-4.7156
281,0.66,1,0.22819,sub-AR06AS06,Dresden,DDEL,218.5149,190.9735,-10.7653
283,0.33,1,0.19018,sub-AR06AS06,Dresden,DDEL,104.0182,281.299,-3.7937
285,0.33,1,0.37158,sub-AR06AS06,Dresden,DDEL,-150.5,-18.8574,2.2386
286,0.33,1,0.22924,sub-AR06AS06,Dresden,DDEL,343.5082,330.3955,-4.0607
287,0.66,1,0.18936,sub-AR06AS06,Dresden,DDEL,581.1805,578.7703,-5.8723
3,0.66,1,0.33777,sub-AR07AN21,Hamburg_Wacker,HWJM,928.5255,310.8818,3.2503
4,1,1,0.38551,sub-AR07AN21,Hamburg_Wacker,HWJM,899.6624,615.7776,0.32456
5,1,1,0.32111,sub-AR07AN21,Hamburg_Wacker,HWJM,783.9597,512.461,-0.28721
7,1,1,0.39685,sub-AR07AN21,Hamburg_Wacker,HWJM,145.0904,-319.528,5.6136
8,1,1,0.32484,sub-AR07AN21,Hamburg_Wacker,HWJM,506.0784,443.9499,-9.2704
11,0,1,0.39432,sub-AR07AN21,Hamburg_Wacker,HWJM,-70.8717,-169.6173,0.11139
12,1,1,0.35312,sub-AR07AN21,Hamburg_Wacker,HWJM,-565.3832,-354.3745,-5.2172
13,0,1,0.43376,sub-AR07AN21,Hamburg_Wacker,HWJM,1525.6835,1491.7657,-3.8637
15,0,1,0.38657,sub-AR07AN21,Hamburg_Wacker,HWJM,1499.0916,820.9589,-0.92377
16,0.33,1,0.44434,sub-AR07AN21,Hamburg_Wacker,HWJM,-378.8934,-264.1812,-10.6111
17,1,1,0.27927,sub-AR07AN21,Hamburg_Wacker,HWJM,365.6678,96.392,4.5566
18,1,1,0.34074,sub-AR07AN21,Hamburg_Wacker,HWJM,921.2975,617.6317,-8.6879
20,1,1,0.36101,sub-AR07AN21,Hamburg_Wacker,HWJM,285.1252,481.1562,2.4409
21,0.66,1,0.33437,sub-AR07AN21,Hamburg_Wacker,HWJM,245.8116,-303.1691,-3.8314
22,1,1,0.31856,sub-AR07AN21,Hamburg_Wacker,HWJM,1664.6509,1423.25,-12.2818
23,1,1,0.23764,sub-AR07AN21,Hamburg_Wacker,HWJM,-968.014,-872.4989,2.9159
24,0.33,1,0.47464,sub-AR07AN21,Hamburg_Wacker,HWJM,534.834,151.5819,-2.8631
25,1,1,0.39286,sub-AR07AN21,Hamburg_Wacker,HWJM,184.0128,24.9862,-1.3136
27,1,1,0.28296,sub-AR07AN21,Hamburg_Wacker,HWJM,1990.3167,1837.2424,0.98364
28,1,1,0.2346,sub-AR07AN21,Hamburg_Wacker,HWJM,1042.7621,1025.0947,-15.7255
29,1,1,0.30737,sub-AR07AN21,Hamburg_Wacker,HWJM,927.7592,77.3791,-4.5826
30,0,1,0.32127,sub-AR07AN21,Hamburg_Wacker,HWJM,-785.5372,-985.5289,-12.8908
31,1,1,0.31352,sub-AR07AN21,Hamburg_Wacker,HWJM,743.3894,264.0645,-11.2418
32,0.33,1,0.37977,sub-AR07AN21,Hamburg_Wacker,HWJM,1043.7209,1017.4789,0.94492
33,0.66,1,0.36177,sub-AR07AN21,Hamburg_Wacker,HWJM,644.9131,667.2773,1.5326
34,0.66,1,0.31408,sub-AR07AN21,Hamburg_Wacker,HWJM,1388.6289,729.8283,-8.62
36,1,1,0.30152,sub-AR07AN21,Hamburg_Wacker,HWJM,1396.7157,1258.0392,-9.3118
38,1,1,0.31509,sub-AR07AN21,Hamburg_Wacker,HWJM,1553.2996,1073.9265,-4.8514
39,0.33,1,0.27635,sub-AR07AN21,Hamburg_Wacker,HWJM,1144.2058,831.519,0.23324
41,1,1,0.29375,sub-AR07AN21,Hamburg_Wacker,HWJM,978.631,279.2063,4.1884
42,1,1,0.28828,sub-AR07AN21,Hamburg_Wacker,HWJM,768.6557,130.1172,-7.4382
43,1,1,0.26804,sub-AR07AN21,Hamburg_Wacker,HWJM,996.7688,519.498,2.9093
44,0,1,0.3957,sub-AR07AN21,Hamburg_Wacker,HWJM,1255.6122,1039.4312,-6.7349
45,1,1,0.28699,sub-AR07AN21,Hamburg_Wacker,HWJM,1282.5339,1080.1462,-0.29788
46,1,1,0.29197,sub-AR07AN21,Hamburg_Wacker,HWJM,380.6134,-260.1611,-6.3082
50,0,1,0.44234,sub-AR07AN21,Hamburg_Wacker,HWJM,-200.2824,-436.184,3.9961
51,0.66,1,0.40428,sub-AR07AN21,Hamburg_Wacker,HWJM,178.4004,-370.0117,-2.695
53,1,1,0.62718,sub-AR07AN21,Hamburg_Wacker,HWJM,288.954,273.6858,-6.6967
54,1,1,0.3175,sub-AR07AN21,Hamburg_Wacker,HWJM,-267.3043,-728.9753,-5.6172
55,1,1,0.26507,sub-AR07AN21,Hamburg_Wacker,HWJM,675.8696,-173.149,-7.8243
56,1,1,0.28308,sub-AR07AN21,Hamburg_Wacker,HWJM,-308.8039,-194.1364,-7.8772
57,0,1,0.3388,sub-AR07AN21,Hamburg_Wacker,HWJM,681.0191,308.1702,-1.2813
58,0.66,1,0.32119,sub-AR07AN21,Hamburg_Wacker,HWJM,1141.5204,646.9691,1.2202
60,1,1,0.21713,sub-AR07AN21,Hamburg_Wacker,HWJM,-1426.9054,-1219.5952,1.1213
62,1,1,0.2262,sub-AR07AN21,Hamburg_Wacker,HWJM,-234.0042,-85.6346,0.41774
64,0.33,1,0.4234,sub-AR07AN21,Hamburg_Wacker,HWJM,183.1217,-251.1571,-10.7046
65,1,1,0.26208,sub-AR07AN21,Hamburg_Wacker,HWJM,-110.8296,-498.3338,-2.6733
66,1,1,0.25137,sub-AR07AN21,Hamburg_Wacker,HWJM,267.8548,-792.5062,-2.6841
71,1,1,0.31327,sub-AR07AN21,Hamburg_Wacker,HWJM,-456.4824,-69.8101,5.0271
74,0.33,1,0.57631,sub-AR07AN21,Hamburg_Wacker,HWJM,1820.7539,1591.1825,-14.3605
75,0.66,1,0.3795,sub-AR07AN21,Hamburg_Wacker,HWJM,918.4799,445.6718,-2.5336
76,0.33,1,0.39052,sub-AR07AN21,Hamburg_Wacker,HWJM,-319.5529,-128.0556,8.8555
77,1,1,0.27965,sub-AR07AN21,Hamburg_Wacker,HWJM,1827.5677,1531.9894,0.91013
78,0.66,1,0.33545,sub-AR07AN21,Hamburg_Wacker,HWJM,1096.408,724.8585,-1.1887
79,0.33,1,0.26454,sub-AR07AN21,Hamburg_Wacker,HWJM,488.9331,667.1211,-5.1495
81,1,1,0.23984,sub-AR07AN21,Hamburg_Wacker,HWJM,1458.2898,1332.1249,-12.6121
82,1,1,0.22384,sub-AR07AN21,Hamburg_Wacker,HWJM,-586.0009,-294.4268,5.2143
85,1,1,0.28508,sub-AR07AN21,Hamburg_Wacker,HWJM,739.5055,722.2354,-5.8609
86,1,1,0.27219,sub-AR07AN21,Hamburg_Wacker,HWJM,621.5734,520.3558,-10.3318
87,1,1,0.16775,sub-AR07AN21,Hamburg_Wacker,HWJM,1445.1779,1261.2843,-10.7664
88,0.66,1,0.12838,sub-AR07AN21,Hamburg_Wacker,HWJM,-1234.7828,-789.7935,-6.4143
89,1,1,0.14012,sub-AR07AN21,Hamburg_Wacker,HWJM,-220.5389,-230.1452,3.1747
90,1,1,0.3487,sub-AR07AN21,Hamburg_Wacker,HWJM,275.4606,63.6983,-9.6029
94,0.33,1,0.22087,sub-AR07AN21,Hamburg_Wacker,HWJM,367.4313,-291.8071,-1.0805
97,1,1,0.23146,sub-AR07AN21,Hamburg_Wacker,HWJM,1616.786,1610.7109,-9.4054
98,1,1,0.29735,sub-AR07AN21,Hamburg_Wacker,HWJM,-61.463,-303.0768,-5.0744
99,0,1,0.37966,sub-AR07AN21,Hamburg_Wacker,HWJM,276.8371,486.4506,1.26
100,1,1,0.2841,sub-AR07AN21,Hamburg_Wacker,HWJM,1314.0851,1092.8065,-1.2296
101,1,1,0.23908,sub-AR07AN21,Hamburg_Wacker,HWJM,1193.0184,1228.6309,-4.8986
103,0.66,1,0.27738,sub-AR07AN21,Hamburg_Wacker,HWJM,836.7289,317.7409,1.2091
105,0.33,1,0.29361,sub-AR07AN21,Hamburg_Wacker,HWJM,512.5456,14.4881,-0.79741
107,1,1,0.2673,sub-AR07AN21,Hamburg_Wacker,HWJM,1292.3522,907.3804,-7.0842
108,0.33,1,0.24114,sub-AR07AN21,Hamburg_Wacker,HWJM,1047.7025,676.3076,4.491
109,0.66,1,0.23685,sub-AR07AN21,Hamburg_Wacker,HWJM,2429.4451,1426.3702,7.4102
110,1,1,0.24891,sub-AR07AN21,Hamburg_Wacker,HWJM,1369.8145,1118.152,-13.9134
111,0,1,0.35082,sub-AR07AN21,Hamburg_Wacker,HWJM,961.3635,679.551,-1.3298
112,1,1,0.25051,sub-AR07AN21,Hamburg_Wacker,HWJM,114,-536.4557,-3.7422
113,1,1,0.20188,sub-AR07AN21,Hamburg_Wacker,HWJM,642.9733,849.5712,-4.8338
114,1,1,0.30938,sub-AR07AN21,Hamburg_Wacker,HWJM,1356.0317,1286.5599,3.6075
116,0.66,1,0.24574,sub-AR07AN21,Hamburg_Wacker,HWJM,495.2311,-74.0361,1.1708
118,1,1,0.24676,sub-AR07AN21,Hamburg_Wacker,HWJM,896.5523,1427.949,-11.8192
119,1,1,0.31347,sub-AR07AN21,Hamburg_Wacker,HWJM,1252.4667,960.5671,-6.0503
123,1,1,0.30038,sub-AR07AN21,Hamburg_Wacker,HWJM,537.9661,-209.7422,3.8028
124,1,1,0.3089,sub-AR07AN21,Hamburg_Wacker,HWJM,217.5654,315.1563,-4.5624
125,0.33,1,0.26505,sub-AR07AN21,Hamburg_Wacker,HWJM,1587.3293,1422.3682,-4.5961
126,1,1,0.36029,sub-AR07AN21,Hamburg_Wacker,HWJM,-1108.6874,-1606.8977,-5.5845
127,0.33,1,0.23898,sub-AR07AN21,Hamburg_Wacker,HWJM,633.8658,426.1493,1.1091
130,1,1,0.26189,sub-AR07AN21,Hamburg_Wacker,HWJM,-18.1872,-143.8489,-2.846
132,1,1,0.26101,sub-AR07AN21,Hamburg_Wacker,HWJM,-412.3141,-262.772,-2.4644
133,1,1,0.23229,sub-AR07AN21,Hamburg_Wacker,HWJM,461.4874,227.1204,-15.0764
136,1,1,0.28188,sub-AR07AN21,Hamburg_Wacker,HWJM,-307.7707,-183.5961,-5.1306
137,0.66,1,0.26283,sub-AR07AN21,Hamburg_Wacker,HWJM,-262.7722,-415.9325,-8.9305
138,0,1,0.23158,sub-AR07AN21,Hamburg_Wacker,HWJM,-593.5911,-726.8715,-4.618
139,0.33,1,0.26047,sub-AR07AN21,Hamburg_Wacker,HWJM,177.7721,531.0309,-4.9498
141,1,1,0.22176,sub-AR07AN21,Hamburg_Wacker,HWJM,1005.9625,95.5886,-9.3734
145,1,1,0.24971,sub-AR07AN21,Hamburg_Wacker,HWJM,1409.9961,1773.547,-8.8369
146,1,1,0.26003,sub-AR07AN21,Hamburg_Wacker,HWJM,1081.1377,215.1171,-6.1928
147,0.66,1,0.50337,sub-AR07AN21,Hamburg_Wacker,HWJM,1226.4296,744.3588,-2.1558
148,0.33,1,0.32243,sub-AR07AN21,Hamburg_Wacker,HWJM,1295.1633,1016.5552,1.6918
151,0.66,1,0.25123,sub-AR07AN21,Hamburg_Wacker,HWJM,1788.5834,1285.571,-1.7155
152,0.33,1,0.30625,sub-AR07AN21,Hamburg_Wacker,HWJM,-452.8864,-711.8472,2.9835
155,0.66,1,0.38067,sub-AR07AN21,Hamburg_Wacker,HWJM,1497.1833,821.2922,-9.1056
156,1,1,0.14157,sub-AR07AN21,Hamburg_Wacker,HWJM,1286.9445,578.5443,-0.23686
160,0.33,1,0.3213,sub-AR07AN21,Hamburg_Wacker,HWJM,1086.2894,286.2087,-3.6549
162,1,1,0.156,sub-AR07AN21,Hamburg_Wacker,HWJM,358.3046,-109.4856,3.8584
166,1,1,0.27784,sub-AR07AN21,Hamburg_Wacker,HWJM,83.9652,-350.3231,0.27357
167,0,1,0.16758,sub-AR07AN21,Hamburg_Wacker,HWJM,-141.5013,2.918,-2.0522
169,0.66,1,0.25514,sub-AR07AN21,Hamburg_Wacker,HWJM,1081.3962,711.1313,-3.7532
171,1,1,0.24554,sub-AR07AN21,Hamburg_Wacker,HWJM,550.0992,417.8572,-3.7196
172,1,1,0.22354,sub-AR07AN21,Hamburg_Wacker,HWJM,-355.5869,-354.3228,-3.4371
173,1,1,0.21789,sub-AR07AN21,Hamburg_Wacker,HWJM,969.7957,953.4631,-8.6599
174,0.33,1,0.24503,sub-AR07AN21,Hamburg_Wacker,HWJM,-1146.1624,-1202.0927,-4.9716
175,1,1,0.29882,sub-AR07AN21,Hamburg_Wacker,HWJM,1625.3594,1104.3108,-0.32306
180,1,1,0.26101,sub-AR07AN21,Hamburg_Wacker,HWJM,-453.3274,-461.3983,-2.6063
