Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,Target_resp.rt,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,4,0,12,2,,,,,,,,,,,,0.9,178.9374572644083,None,178.9374572644083,None,,,,102,0,177.75309125638523,178.25352152940286,178.23683685447395,178.33692390089345,None,1,178.23683685447395,None,178.33692390089345,None,178.23683685447395,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,4,1,13,1,,,,,,,,,,,,1,180.60598659998504,None,180.60598659998504,None,,,,101,111,179.83821355310283,180.33864265927878,180.32196060974456,180.42204619761105,4,1,180.32196060974456,None,180.42204619761105,None,180.32196060974456,None,False,None,None,None,None,None,None,None,None,0.23775195037705998,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,4,2,14,0,,,,,,,,,,,,1,182.4075668542173,None,182.4075668542173,None,,,,101,111,181.60639849523977,182.10682818483656,182.09015051095957,182.19023697395824,4,1,182.09015051095957,None,182.19023697395824,None,182.09015051095957,None,False,None,None,None,None,None,None,None,None,0.27554334001615644,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,5,0,15,2,,,,,,,,,,,,0.9,184.5923266714417,None,184.5923266714417,None,,,,102,0,183.40794753644514,183.90837868459494,183.8917042195335,183.99178134779504,None,1,183.8917042195335,None,183.99178134779504,None,183.8917042195335,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,5,1,16,0,,,,,,,,,,,,1,186.32759762384194,None,186.32759762384194,None,,,,101,111,185.4930704165854,185.99350098131436,185.9768198069105,186.07690685333,4,1,185.9768198069105,None,186.07690685333,None,185.9768198069105,None,False,None,None,None,None,None,None,None,None,0.31382917898736196,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,5,2,17,1,,,,,,,,,,,,1,188.09578489966225,None,188.09578489966225,None,,,,101,111,187.32798239001932,187.82841003764224,187.8117306135009,187.91181240913102,4,1,187.8117306135009,None,187.91181240913102,None,187.8117306135009,None,False,None,None,None,None,None,None,None,None,0.24989410907983256,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,6,0,18,2,,,,,,,,,,,,1,189.81391494187847,None,189.81391494187847,None,,,,102,120,189.09616879070745,189.5965952714887,189.57991293024315,189.68001222850398,4,0,189.57991293024315,None,189.68001222850398,None,189.57991293024315,None,False,None,None,None,None,None,None,None,None,0.19269113456721243,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,6,1,19,0,,,,,,,,,,,,0.9,191.9986852606835,None,191.9986852606835,None,,,,101,0,190.8142964992403,191.31473523186287,191.29807156009156,191.398140812169,None,0,191.29807156009156,None,191.398140812169,None,191.29807156009156,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,6,2,20,2,,,,,,,,,,,,0.9,194.08381076621845,None,194.08381076621845,None,,,,102,0,192.89943104780104,193.39986073739783,193.3831798547053,193.48326515086046,None,1,193.3831798547053,None,193.48326515086046,None,193.3831798547053,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,7,0,21,1,,,,,,,,,,,,1,195.8690960707754,None,195.8690960707754,None,,,,101,111,194.984555094783,195.48498449266845,195.46831031931833,195.56838803100072,4,1,195.46831031931833,None,195.56838803100072,None,195.46831031931833,None,False,None,None,None,None,None,None,None,None,0.3672256229183404,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,7,1,22,2,,,,,,,,,,,,0.9,198.05387047352815,None,198.05387047352815,None,,,,102,0,196.86950563234677,197.36993707220608,197.35325531438139,197.45333565145847,None,1,197.35325531438139,None,197.45333565145847,None,197.35325531438139,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,7,2,23,0,,,,,,,,,,,,1,199.77245295876128,None,199.77245295876128,None,,,,101,111,198.95462997103823,199.45506024405586,199.43837702767996,199.53848274357188,4,1,199.43837702767996,None,199.53848274357188,None,199.43837702767996,None,False,None,None,None,None,None,None,None,None,0.29709841379553836,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,8,0,24,0,,,,,,,,,,,,1,201.5739976243094,None,201.5739976243094,None,,,,101,111,200.77285347730503,201.27328841769122,201.25660665986834,201.35669312286518,4,1,201.25660665986834,None,201.35669312286518,None,201.25660665986834,None,False,None,None,None,None,None,None,None,None,0.27584555211615225,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,8,1,25,0,,,,,,,,,,,,1,203.3755732111731,None,203.3755732111731,None,,,,101,111,202.57440806101113,203.0748351252132,203.05815395080936,203.1582415806497,4,1,203.05815395080936,None,203.1582415806497,None,203.05815395080936,None,False,None,None,None,None,None,None,None,None,0.2682701216072019,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,8,2,26,0,,,,,,,,,,,,1,205.14372956567786,None,205.14372956567786,None,,,,101,111,204.37595389340095,204.87638212444472,204.85970970135713,204.95978712133,4,1,204.85970970135713,None,204.95978712133,None,204.85970970135713,None,False,None,None,None,None,None,None,None,None,0.2496832023753086,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,9,0,27,2,,,,,,,,,,,,0.9,207.328468671456,None,207.328468671456,None,,,,102,0,206.14414175264392,206.64456794171383,206.62788880928383,206.7279729385973,None,1,206.62788880928383,None,206.7279729385973,None,206.62788880928383,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,9,1,28,0,,,,,,,,,,,,1,208.99706655900627,None,208.99706655900627,None,,,,101,111,208.22926288251983,208.72969315553746,208.71301518994915,208.81309698557925,4,1,208.71301518994915,None,208.81309698557925,None,208.71301518994915,None,False,None,None,None,None,None,None,None,None,0.23834849839113303,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,9,2,29,0,,,,,,,,,,,,1,210.8152626444844,None,210.8152626444844,None,,,,101,111,209.9974495749193,210.4978769308309,210.48119575642886,210.5812819277162,4,1,210.48119575642886,None,210.5812819277162,None,210.48119575642886,None,False,None,None,None,None,None,None,None,None,0.29212708310478774,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,10,0,30,0,,,,,,,,,,,,1,212.6335243648282,None,212.6335243648282,None,,,,101,111,211.81567979052852,212.3161278578882,212.29942451348506,212.39951185161408,4,1,212.29942451348506,None,212.39951185161408,None,212.29942451348506,None,False,None,None,None,None,None,None,None,None,0.2929001159827749,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,10,1,31,2,,,,,,,,,,,,0.9,214.81827134679224,None,214.81827134679224,None,,,,102,0,213.6339041719275,214.13433386152428,214.11765297882994,214.2177435257763,None,1,214.11765297882994,None,214.2177435257763,None,214.11765297882994,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,10,2,32,1,,,,,,,,,,,,1,216.50350198479828,None,216.50350198479828,None,,,,101,111,215.71902880233029,216.2194579085044,216.20277673410237,216.30286261367837,4,1,216.20277673410237,None,216.30286261367837,None,216.20277673410237,None,False,None,None,None,None,None,None,None,None,0.25248012284464494,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,11,0,33,1,,,,,,,,,,,,1,218.33840520691592,None,218.33840520691592,None,,,,101,111,217.50390892097494,218.00432344162436,217.98764285064135,218.08773135561387,4,1,217.98764285064135,None,218.08773135561387,None,217.98764285064135,None,False,None,None,None,None,None,None,None,None,0.3085874326443445,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,11,1,34,0,,,,,,,,,,,,1,220.12327161516623,None,220.12327161516623,None,,,,101,111,219.33880630888052,219.83923541505646,219.8225618251272,219.9226424539156,4,1,219.8225618251272,None,219.9226424539156,None,219.8225618251272,None,False,None,None,None,None,None,None,None,None,0.2536469649276114,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,11,2,35,1,,,,,,,,,,,,1,221.95819992438737,None,221.95819992438737,None,,,,101,111,221.12367300884216,221.62410444870147,221.60741831521955,221.70750682019207,4,1,221.60741831521955,None,221.70750682019207,None,221.60741831521955,None,False,None,None,None,None,None,None,None,None,0.3008010954326892,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,12,0,36,0,,,,,,,,,,,,1,223.7430456211914,None,223.7430456211914,None,,,,101,111,222.9585773978015,223.45900796253045,223.44232591299442,223.5424164599408,4,1,223.44232591299442,None,223.5424164599408,None,223.44232591299442,None,False,None,None,None,None,None,None,None,None,0.2638375802507653,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,12,1,37,2,,,,,,,,,,,,0.9,225.92781331460174,None,225.92781331460174,None,,,,102,0,224.74344468118397,225.2438737873581,225.2271917378239,225.32728841069002,None,1,225.2271917378239,None,225.32728841069002,None,225.2271917378239,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,12,2,38,2,,,,,,,,,,,,0.9,228.01291052421584,None,228.01291052421584,None,,,,102,0,226.82853634829735,227.3289972509192,227.3123178267797,227.41241245767196,None,1,227.3123178267797,None,227.41241245767196,None,227.3123178267797,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,13,0,39,2,,,,,,,,,,,,0.9,230.09807774435467,None,230.09807774435467,None,,,,102,0,228.91369306685738,229.41412129790115,229.3974412903408,229.49753183728535,None,1,229.3974412903408,None,229.49753183728535,None,229.3974412903408,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,13,1,40,2,,,,,,,,,,,,0.9,232.18318662238926,None,232.18318662238926,None,,,,102,0,230.99881769726017,231.49924592830394,231.48256387876972,231.58264975834572,None,1,231.48256387876972,None,231.58264975834572,None,231.48256387876972,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,13,2,41,0,,,,,,,,,,,,1,233.90176910762239,None,233.90176910762239,None,,,,101,111,233.08394407792548,233.5843714338389,233.5676911345672,233.66777818098672,4,1,233.5676911345672,None,233.66777818098672,None,233.5676911345672,None,False,None,None,None,None,None,None,None,None,0.2943411659562116,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,14,0,42,2,,,,,,,,,,,,0.9,236.0865382595839,None,236.0865382595839,None,,,,102,0,234.90216991787747,235.40259931576293,235.38591784964956,235.48600372922738,None,1,235.38591784964956,None,235.48600372922738,None,235.38591784964956,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,14,1,43,0,,,,,,,,,,,,1,237.85518206236884,None,237.85518206236884,None,,,,101,111,236.98729571512195,237.4877221959032,237.4710430634732,237.57112777620932,4,1,237.4710430634732,None,237.57112777620932,None,237.4710430634732,None,False,None,None,None,None,None,None,None,None,0.3429631837971101,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,14,2,44,0,,,,,,,,,,,,1,239.6900657398819,None,239.6900657398819,None,,,,101,111,238.85556478657236,239.35599622643167,239.33931388518613,239.43940005647528,4,1,239.33931388518613,None,239.43940005647528,None,239.33931388518613,None,False,None,None,None,None,None,None,None,None,0.31363956714812957,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,15,0,45,0,,,,,,,,,,,,1,241.52500338384198,None,241.52500338384198,None,,,,101,111,240.6904732594794,241.1909070330239,241.17422702546173,241.27430882109184,4,1,241.17422702546173,None,241.27430882109184,None,241.17422702546173,None,False,None,None,None,None,None,None,None,None,0.31473260646816925,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,0,0,0,,,,,15,1,46,2,,,,,,,,,,,,0.9,243.70976903527844,None,243.70976903527844,None,,,,102,0,242.5253837743603,243.02581433908927,243.00913024757938,243.10922837899852,None,1,243.00913024757938,None,243.10922837899852,None,243.00913024757938,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,15,2,47,1,,,,,,,,,,,,1,245.4283547293271,None,245.4283547293271,None,,,,101,111,244.61050665450057,245.11093663580687,245.09425721166735,245.19434104927132,4,1,245.09425721166735,None,245.19434104927132,None,245.09425721166735,None,False,None,None,None,None,None,None,None,None,0.290634983792188,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,16,0,48,0,,,,,,,,,,,,1,247.38002967279317,None,247.38002967279317,None,,,,101,111,246.42873803695147,246.92916364260054,246.91248246819669,247.01257009803703,4,1,246.91248246819669,None,247.01257009803703,None,246.91248246819669,None,False,None,None,None,None,None,None,None,None,0.41838668913078436,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,0,0,0,,,,,16,1,49,0,,,,,,,,,,,,1,249.1315208969736,None,249.1315208969736,None,,,,101,111,248.38041327212886,248.88084004461962,248.86415974534793,248.9642450415049,4,1,248.86415974534793,None,248.9642450415049,None,248.86415974534793,None,False,None,None,None,None,None,None,None,None,0.22567542653996497,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_0938,GoNoGo,2020.1.3,59.94645477052368,
