Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,Target_resp.rt,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,ReminderErrorsResp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,50,2,152,2,,,,,,,,,,,,0.9,1223.5636663999994,None,1223.5636663999994,None,,,,102,0,1222.3751491000003,1222.8772336000002,1222.8605226999998,1222.9607396000001,None,1,1222.8605226999998,None,1222.9607396000001,None,1222.8605226999998,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,51,0,153,1,,,,,,,,,,,,1,1225.5802267,None,1225.5802267,None,,,,101,111,1224.4787102999999,1224.9938123000002,1224.9771736000002,1225.0772461999995,4,1,1224.9771736000002,None,1225.0772461999995,None,1224.9771736000002,None,False,None,None,None,None,None,None,None,None,0.5813624000002164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,51,1,154,1,,,,,,,,,,,,1,1227.6804529,None,1227.6804529,None,,,,101,111,1226.6081487000001,1227.110487,1227.0939964999998,1227.1940378,4,1,1227.0939964999998,None,1227.1940378,None,1227.0939964999998,None,False,None,None,None,None,None,None,None,None,0.5535644999999931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,51,2,155,0,,,,,,,,,,,,1,1229.8137758000003,None,1229.8137758000003,None,,,,101,111,1228.7083907999995,1229.2104928999997,1229.1939542999999,1229.2939519000001,4,1,1229.1939542999999,None,1229.2939519000001,None,1229.1939542999999,None,False,None,None,None,None,None,None,None,None,0.5895838999995249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,52,0,156,1,,,,,,,,,,,,0.9,1232.0416278000002,None,1232.0416278000002,None,,,,101,0,1230.8415526999997,1231.3434910999995,1231.3269234,1231.4271403000002,None,0,1231.3269234,None,1231.4271403000002,None,1231.3269234,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,52,1,157,2,,,,,,,,,,,,0.9,1234.1470929999996,None,1234.1470929999996,None,,,,102,0,1232.9455256,1233.4606083999997,1233.4440235000002,1233.5438966000002,None,1,1233.4440235000002,None,1233.5438966000002,None,1233.4440235000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,52,2,158,1,,,,,,,,,,,,1,1236.0640428999995,None,1236.0640428999995,None,,,,101,111,1235.0612134000003,1235.5606773,1235.5606773,1235.6604681999997,4,1,1235.5606773,None,1235.6604681999997,None,1235.5606773,None,False,None,None,None,None,None,None,None,None,0.48488259999976435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,53,0,159,2,,,,,,,,,,,,0.9,1238.2781416999997,None,1238.2781416999997,None,,,,102,0,1237.0779772999995,1237.5774448000002,1237.5774448000002,1237.6772712000002,None,1,1237.5774448000002,None,1237.6772712000002,None,1237.5774448000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,53,1,160,0,,,,,,,,,,,,1,1240.2473533000002,None,1240.2473533000002,None,,,,101,111,1239.178065,1239.6772991999997,1239.6772991999997,1239.7772378,4,1,1239.6772991999997,None,1239.7772378,None,1239.6772991999997,None,False,None,None,None,None,None,None,None,None,0.5452359000000797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,53,2,161,2,,,,,,,,,,,,0.9,1242.4637148000002,None,1242.4637148000002,None,,,,102,0,1241.2612737999998,1241.7604697999996,1241.7604697999996,1241.8605336,None,1,1241.7604697999996,None,1241.8605336,None,1241.7604697999996,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,54,0,162,2,,,,,,,,,,,,0.9,1244.5787093999998,None,1244.5787093999998,None,,,,102,0,1243.3917411000002,1243.8934472,1243.8772994,1243.9772856,None,1,1243.8772994,None,1243.9772856,None,1243.8772994,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,54,1,163,1,,,,,,,,,,,,1,1246.5471332999996,None,1246.5471332999996,None,,,,101,111,1245.4953249,1246.0104762,1245.9940220999997,1246.0940677999997,4,1,1245.9940220999997,None,1246.0940677999997,None,1245.9940220999997,None,False,None,None,None,None,None,None,None,None,0.5276394000002256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,54,2,164,2,,,,,,,,,,,,0.9,1248.7612467,None,1248.7612467,None,,,,102,0,1247.5619045000003,1248.0770007,1248.0605458999999,1248.1605706999999,None,1,1248.0605458999999,None,1248.1605706999999,None,1248.0605458999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,55,0,165,2,,,,,,,,,,,,0.9,1250.8780701999995,None,1250.8780701999995,None,,,,102,0,1249.6779910999994,1250.1771627999997,1250.1771627999997,1250.2771281999994,None,1,1250.1771627999997,None,1250.2771281999994,None,1250.1771627999997,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,55,1,166,0,,,,,,,,,,,,0.9,1252.9803419,None,1252.9803419,None,,,,101,0,1251.7787473999997,1252.2937879,1252.2773343,1252.3772759000003,None,0,1252.2773343,None,1252.3772759000003,None,1252.2773343,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,55,2,167,2,,,,,,,,,,,,0.9,1255.0962103000002,None,1255.0962103000002,None,,,,102,0,1253.8945254,1254.3939920000003,1254.3939920000003,1254.494033,None,1,1254.3939920000003,None,1254.494033,None,1254.3939920000003,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,56,0,168,2,,,,,,,,,,,,0.9,1257.2113865000001,None,1257.2113865000001,None,,,,102,0,1256.0248816000003,1256.5271630999996,1256.5106482,1256.6106294,None,1,1256.5106482,None,1256.6106294,None,1256.5106482,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,56,1,169,2,,,,,,,,,,,,0.9,1259.3128099999994,None,1259.3128099999994,None,,,,102,0,1258.1250521000002,1258.6271238999998,1258.6106337,1258.7105659999997,None,1,1258.6106337,None,1258.7105659999997,None,1258.6106337,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,56,2,170,1,,,,,,,,,,,,0.9,1261.4303615999997,None,1261.4303615999997,None,,,,101,0,1260.227828,1260.7272446999996,1260.7272446999996,1260.8272824999995,None,0,1260.7272446999996,None,1260.8272824999995,None,1260.7272446999996,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,57,0,171,0,,,,,,,,,,,,0.9832674000004772,1263.4799990000001,None,1263.4799990000001,None,,,,101,111,1262.3583306,1262.8606038999997,1262.8438556,1262.9438591999997,4,1,1262.8438556,None,1262.9438591999997,None,1262.8438556,None,False,None,None,None,None,None,None,None,None,0.6167325999995228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,57,1,172,1,,,,,,,,,,,,0.9957004000003508,1265.6136329,None,1265.6136329,None,,,,101,111,1264.4916464999997,1264.9939886000002,1264.9772635999998,1265.0772686,4,1,1264.9772635999998,None,1265.0772686,None,1264.9772635999998,None,False,None,None,None,None,None,None,None,None,0.6042995999996492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,57,2,173,0,,,,,,,,,,,,1,1267.6138708000008,None,1267.6138708000008,None,,,,101,111,1266.6251495999995,1267.1270787000003,1267.1105975,1267.210621199999,4,1,1267.1105975,None,1267.210621199999,None,1267.1105975,None,False,None,None,None,None,None,None,None,None,0.4709017000004678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,58,0,174,2,,,,,,,,,,,,0.9,1269.8280528000005,None,1269.8280528000005,None,,,,102,0,1268.627990599999,1269.1272342000002,1269.1272342000002,1269.2272292000007,None,1,1269.1272342000002,None,1269.2272292000007,None,1269.1272342000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,58,1,175,2,,,,,,,,,,,,0.9,1271.9295539000004,None,1271.9295539000004,None,,,,102,0,1270.7415044,1271.2438597999999,1271.2273768000005,1271.3272797,None,1,1271.2273768000005,None,1271.3272797,None,1271.2273768000005,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,58,2,176,2,,,,,,,,,,,,0.9,1274.0469292999996,None,1274.0469292999996,None,,,,102,0,1272.858353999999,1273.3604736000007,1273.343919,1273.4439329999996,None,1,1273.343919,None,1273.4439329999996,None,1273.343919,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,59,0,177,1,,,,,,,,,,,,0.9,1276.1615620999992,None,1276.1615620999992,None,,,,101,0,1274.9612695000005,1275.4605218000006,1275.4605218000006,1275.5606538999991,None,0,1275.4605218000006,None,1275.5606538999991,None,1275.4605218000006,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,59,1,178,1,,,,,,,,,,,,1,1278.1974719,None,1278.1974719,None,,,,101,111,1277.077736799999,1277.5774986000006,1277.5774986000006,1277.6772692000004,4,1,1277.5774986000006,None,1277.6772692000004,None,1277.5774986000006,None,False,None,None,None,None,None,None,None,None,0.5971219000002748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,59,2,179,0,,,,,,,,,,,,1,1280.264314699999,None,1280.264314699999,None,,,,101,111,1279.2250443000003,1279.7271398999992,1279.7105702,1279.8103825000007,4,1,1279.7105702,None,1279.8103825000007,None,1279.7105702,None,False,None,None,None,None,None,None,None,None,0.5338561999997182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,60,0,180,1,,,,,,,,,,,,1,1282.3802308000004,None,1282.3802308000004,None,,,,101,111,1281.2916904999993,1281.793742499999,1281.7773093999995,1281.8773468999998,4,1,1281.7773093999995,None,1281.8773468999998,None,1281.7773093999995,None,False,None,None,None,None,None,None,None,None,0.5843653000010818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,60,1,181,2,,,,,,,,,,,,0.9,1284.5968918000008,None,1284.5968918000008,None,,,,102,0,1283.394508299999,1283.8940598,1283.8940598,1283.9939487000001,None,1,1283.8940598,None,1283.9939487000001,None,1283.8940598,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,60,2,182,0,,,,,,,,,,,,0.9,1286.7136650999992,None,1286.7136650999992,None,,,,101,0,1285.5119769999992,1286.0271407999999,1286.0106033000002,1286.1104948000002,None,0,1286.0106033000002,None,1286.1104948000002,None,1286.0106033000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,61,0,183,1,,,,,,,,,,,,0.9,1288.8285169,None,1288.8285169,None,,,,101,0,1287.6415318999998,1288.1437438000003,1288.1272519999993,1288.2272143,None,0,1288.1272519999993,None,1288.2272143,None,1288.1272519999993,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,NoGo,nogo,None,2,0,1,1,0,,,,,61,1,184,2,,,,,,,,,,,,0.9,1290.9469596999998,None,1290.9469596999998,None,,,,102,0,1289.744591399999,1290.2438677,1290.2438677,1290.3438360999999,None,1,1290.2438677,None,1290.3438360999999,None,1290.2438677,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,61,2,185,0,,,,,,,,,,,,0.9,1293.0636693000006,None,1293.0636693000006,None,,,,101,0,1291.8612653999999,1292.3605871999998,1292.3605871999998,1292.4605782999997,None,0,1292.3605871999998,None,1292.4605782999997,None,1292.3605871999998,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,62,0,186,1,,,,,,,,,,,,0.970711300000039,1295.1301348000006,None,1295.1301348000006,None,,,,101,111,1293.9915957999992,1294.4938011999993,1294.477375899999,1294.5770665999999,4,1,1294.477375899999,None,1294.5770665999999,None,1294.477375899999,None,False,None,None,None,None,None,None,None,None,0.629288699999961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,62,1,187,1,,,,,,,,,,,,0.9,1297.3249821,None,1297.3249821,None,,,,101,0,1296.1250974999994,1296.6271516999996,1296.6106635999995,1296.7100815999993,None,0,1296.6106635999995,None,1296.7100815999993,None,1296.6106635999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,62,2,188,1,,,,,,,,,,,,0.9,1299.4303771999994,None,1299.4303771999994,None,,,,101,0,1298.2417080999994,1298.7437920000002,1298.7272349999994,1298.8272453,None,0,1298.7272349999994,None,1298.8272453,None,1298.7272349999994,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
IN DIESEM BLOCK KÖNNEN SIE EINFACH ENTSPANNT AN DIE AUFGABE HERANGEHEN. SIE SOLLEN SICH NICHT VERAUSGABEN.,100,Go,go,4,1,0,1,1,0,,,,,63,0,189,1,,,,,,,,,,,,0.9,1301.5450441000003,None,1301.5450441000003,None,,,,101,0,1300.3583138000004,1300.8604654,1300.8439243000003,1300.9438624000004,None,0,1300.8439243000003,None,1300.9438624000004,None,1300.8439243000003,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
