Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.rt,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,39,2,119,1,,,,,,,,,,,,1,1273.1149624352947,None,1273.1149624352947,None,,,,201,211,1272.5811539095448,1273.0815767403656,1273.0648951236617,None,4,1,0.023577595071401447,1273.0648951236617,None,None,None,1273.0648951236617,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,40,0,120,1,,,,,,,,,,,,0.9,1275.300140457428,None,1275.300140457428,None,,,,201,0,1274.1157929281217,1274.6162148838193,1274.5995341422422,1274.6996203419694,None,0,,1274.5995341422422,None,1274.6996203419694,None,1274.5995341422422,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,40,1,121,1,,,,,,,,,,,,0.9,1277.3852462818177,None,1277.3852462818177,None,,,,201,0,1276.2008970022616,1276.701322458459,1276.6846446339587,1276.7847296668551,None,0,,1276.6846446339587,None,1276.7847296668551,None,1276.6846446339587,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,40,2,122,2,,,,,,,,,,,,0.9,1279.4703547315767,None,1279.4703547315767,None,,,,202,0,1278.2860051603166,1278.786431491637,1278.769749291514,1278.8698349078295,None,1,,1278.769749291514,None,1278.8698349078295,None,1278.769749291514,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,41,0,123,0,,,,,,,,,,,,1,1280.9216014188678,None,1280.9216014188678,None,,,,201,211,1280.3711159437407,1280.8715381911497,1280.8548562827345,None,4,1,0.03745298030844424,1280.8548562827345,None,None,None,1280.8548562827345,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,41,1,124,1,,,,,,,,,,,,0.9,1283.1068024859378,None,1283.1068024859378,None,,,,201,0,1281.922435995606,1282.4228585347228,1282.4061763345999,1282.5062628260384,None,0,,1282.4061763345999,None,1282.5062628260384,None,1282.4061763345999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,41,2,125,0,,,,,,,,,,,,0.9,1285.1918905161328,None,1285.1918905161328,None,,,,201,0,1284.0075409448727,1284.507965817651,1284.4912666984637,1284.5913692338436,None,0,,1284.4912666984637,None,1284.5913692338436,None,1284.4912666984637,None,False,None,None,None,None,None,1286.1093295527971,None,space,27.537654404717614,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,42,0,126,2,,,,,,,,,,,,1,1316.3522094697182,None,1316.3522094697182,None,,,,202,220,1315.634457138607,1316.13488142797,1316.13488142797,1316.234970836489,4,0,0.1776764578462462,1316.13488142797,None,1316.234970836489,None,1316.13488142797,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,42,1,127,1,,,,,,,,,,,,1,1317.8868438209684,None,1317.8868438209684,None,,,,201,211,1317.352585189692,1317.8530091873472,1317.8363293208895,None,4,1,0.002234191975730937,1317.8363293208895,None,None,None,1317.8363293208895,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,42,2,128,1,,,,,,,,,,,,1,1319.65501905583,None,1319.65501905583,None,,,,201,211,1318.8872277087648,1319.3876499561702,1319.3709683394663,1319.4710536640741,4,1,0.2425106145274185,1319.3709683394663,None,1319.4710536640741,None,1319.3709683394663,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,43,0,129,0,,,,,,,,,,,,0.9,1321.8397624329627,None,1321.8397624329627,None,,,,201,0,1320.6553971094654,1321.155831025193,1321.1391389070013,1321.2392251067286,None,0,,1321.1391389070013,None,1321.2392251067286,None,1321.1391389070013,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,43,1,130,2,,,,,,,,,,,,0.9,1323.9248525051153,None,1323.9248525051153,None,,,,202,0,1322.7405046841013,1323.2409747716301,1323.2242482318834,1323.3243338481989,None,1,,1323.2242482318834,None,1323.3243338481989,None,1323.2242482318834,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,43,2,131,2,,,,,,,,,,,,0.9,1326.0099606631702,None,1326.0099606631702,None,,,,202,0,1324.8256143006947,1325.3260473412993,1325.3093572650614,1325.4094417145425,None,1,,1325.3093572650614,None,1325.4094417145425,None,1325.3093572650614,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,44,0,132,1,,,,,,,,,,,,0.9,1328.0950688212215,None,1328.0950688212215,None,,,,201,0,1326.9107204167922,1327.411143831032,1327.3944651314087,1327.4945484140553,None,0,,1327.3944651314087,None,1327.4945484140553,None,1327.3944651314087,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,44,1,133,0,,,,,,,,,,,,0.9,1330.1802090671627,None,1330.1802090671627,None,,,,201,0,1328.9958259494742,1329.4962531559177,1329.4795729977523,1329.5796571555256,None,0,,1329.4795729977523,None,1329.5796571555256,None,1329.4795729977523,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,44,2,134,0,,,,,,,,,,,,1,1331.6814728923018,None,1331.6814728923018,None,,,,201,211,1331.0809367328984,1331.5813589803074,1331.564678822142,1331.6647644384539,4,1,0.09854831487245974,1331.564678822142,None,1331.6647644384539,None,1331.564678822142,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,45,0,135,2,,,,,,,,,,,,1,1333.3662225411572,None,1333.3662225411572,None,,,,202,220,1332.6823217627352,1333.1827227154536,1333.1660422655805,1333.2661264233539,4,0,0.1681816524360329,1333.1660422655805,None,1333.2661264233539,None,1333.1660422655805,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,45,1,136,1,,,,,,,,,,,,1,1334.901323916998,None,1334.901323916998,None,,,,201,211,1334.367069369633,1334.8674907419154,1334.8508082500884,None,4,1,0.013344184873858467,1334.8508082500884,None,None,None,1334.8508082500884,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,45,2,137,0,,,,,,,,,,,,1,1336.4693244187365,None,1336.4693244187365,None,,,,201,211,1335.9017037208832,1336.4021300522036,1336.3854583535722,None,4,1,0.03767234476617887,1336.3854583535722,None,None,None,1336.3854583535722,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,46,0,138,2,,,,,,,,,,,,1,1338.2203725986947,None,1338.2203725986947,None,,,,202,220,1337.4697053894524,1337.9701302622307,1337.9534498123612,1338.053535428673,4,0,0.23566276798737817,1337.9534498123612,None,1338.053535428673,None,1337.9534498123612,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,46,1,139,0,,,,,,,,,,,,1,1339.7716973178904,None,1339.7716973178904,None,,,,201,211,1339.2211987159026,1339.7216095866934,1339.7049408051425,None,4,1,0.04810528326925123,1339.7049408051425,None,None,None,1339.7049408051425,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,46,2,140,1,,,,,,,,,,,,1,1341.3901977343048,None,1341.3901977343048,None,,,,201,211,1340.7725199345987,1341.2729398483425,1341.256257356512,1341.356345889908,4,1,0.09976473745700787,1341.256257356512,None,1341.356345889908,None,1341.256257356512,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,47,0,141,0,,,,,,,,,,,,1,1343.2079324170772,None,1343.2079324170772,None,,,,201,211,1342.3905623693718,1342.8909849084848,1342.8743030000733,1342.9743883246774,4,1,0.3096679341397248,1342.8743030000733,None,1342.9743883246774,None,1342.8743030000733,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,47,1,142,2,,,,,,,,,,,,1,1344.95988401688,None,1344.95988401688,None,,,,202,220,1344.208786829964,1344.7091994510047,1344.6925181260085,1344.7925914905863,4,0,0.21946392811150872,1344.6925181260085,None,1344.7925914905863,None,1344.6925181260085,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,47,2,143,0,,,,,,,,,,,,1,1346.5445646767803,None,1346.5445646767803,None,,,,201,211,1345.960263529054,1346.4606863598783,1346.4440073685473,None,4,1,0.060896097969816765,1346.4440073685473,None,None,None,1346.4440073685473,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,48,0,144,1,,,,,,,,,,,,1,1348.07874046297,None,1348.07874046297,None,,,,201,211,1347.544940396754,1348.0453713954012,1348.0286894869896,None,4,1,0.004187760805507423,1348.0286894869896,None,None,None,1348.0286894869896,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,48,1,145,1,,,,,,,,,,,,1,1349.6477251876786,None,1349.6477251876786,None,,,,201,211,1349.079585249492,1349.5800109973934,1349.5633287972742,None,4,1,0.03453444123806548,1349.5633287972742,None,None,None,1349.5633287972742,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,48,2,146,0,,,,,,,,,,,,0.9,1351.8319353224906,None,1351.8319353224906,None,,,,201,0,1350.647588084892,1351.1480109157164,1351.1313304658433,1351.2314149153244,None,0,,1351.1313304658433,None,1351.2314149153244,None,1351.1313304658433,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,49,0,147,2,,,,,,,,,,,,1,1353.4504453652698,None,1353.4504453652698,None,,,,202,220,1352.7326942009895,1353.23311878206,1353.2164383321906,1353.3165230733794,4,0,0.18732499339967035,1353.2164383321906,None,1353.3165230733794,None,1353.2164383321906,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,49,1,148,0,,,,,,,,,,,,1,1355.0351254417546,None,1355.0351254417546,None,,,,201,211,1354.4508275028202,1354.9512491668102,1354.9345666749796,None,4,1,0.06116446937448927,1354.9345666749796,None,None,None,1354.9345666749796,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,49,2,149,0,,,,,,,,,,,,0.9,1357.2198539417768,None,1357.2198539417768,None,,,,201,0,1356.0355099129702,1356.5359298267103,1356.519251127087,1356.6193206994576,None,0,,1356.519251127087,None,1356.6193206994576,None,1356.519251127087,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,50,0,150,1,,,,,,,,,,,,1,1359.0552118748528,None,1359.0552118748528,None,,,,201,211,1358.120615153941,1358.6210385681807,1358.6043575348922,1358.7044694049291,4,1,0.41229024367930833,1358.6043575348922,None,1358.7044694049291,None,1358.6043575348922,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,50,1,151,2,,,,,,,,,,,,1,1360.6232155853795,None,1360.6232155853795,None,,,,202,220,1360.0555919704457,1360.5560171349316,1360.5393375601852,None,4,0,0.04227695637746365,1360.5393375601852,None,None,None,1360.5393375601852,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,50,2,152,1,,,,,,,,,,,,1,1362.2908577237722,None,1362.2908577237722,None,,,,201,211,1361.6235720526201,1362.1240193869162,1362.1073389370467,1362.2074210528626,4,1,0.16522956694461755,1362.1073389370467,None,1362.2074210528626,None,1362.1073389370467,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,1,1,1,,,,,51,0,153,1,,,,,,,,,,,,0.9,1364.4760485810584,None,1364.4760485810584,None,,,,201,0,1363.291682382438,1363.7921057966778,1363.7754244716816,1363.8755115465356,None,0,,1363.7754244716816,None,1363.8755115465356,None,1363.7754244716816,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,51,1,154,2,,,,,,,,,,,,0.9,1366.5611503215368,None,1366.5611503215368,None,,,,202,0,1365.3767753716747,1365.8772124961906,1365.8605314629021,1365.960616204091,None,1,,1365.8605314629021,None,1365.960616204091,None,1365.8605314629021,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,1,1,1,,,,,51,2,155,2,,,,,,,,,,,,1,1368.0290736664938,None,1368.0290736664938,None,,,,202,220,1367.4618940312175,1367.9623200708265,1367.9456402043725,None,4,0,0.05279974096629303,1367.9456402043725,None,None,None,1367.9456402043725,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,AH17AR05b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2021_Oct_12_1635,GoNoGo,2020.1.3,59.95115535989248,
